"logFC"	"logCPM"	"PValue"	"FDR"
"MSTRG.6783.1"	-4.40745993202301	5.33878566349195	1.13278469960262e-14	6.0856950447149e-13
"KWMTBOMO01730.mrna1"	11.0868412499411	2.79541089911676	1.17172112994521e-14	6.28835802688918e-13
"KWMTBOMO16046.mrna1"	9.41725015698924	2.80050348803695	1.19697402386029e-14	6.41724139803403e-13
"MSTRG.21164.1"	-4.91862871092	5.51125782005347	1.29868402082072e-14	6.95533839787278e-13
"KWMTBOMO12959.mrna1"	5.7640152424659	4.10465649322465	1.37129534204471e-14	7.33664235475996e-13
"MSTRG.17555.13"	-4.40455500452798	6.49586575342251	1.37458749330006e-14	7.34667416651082e-13
"MSTRG.2092.5"	11.0362151592672	2.74523618453402	1.39982426481485e-14	7.47385060358355e-13
"MSTRG.2971.2"	-11.2210074616038	2.93371572724711	1.4244195401556e-14	7.59734384982376e-13
"KWMTBOMO00661.mrna1"	5.23605437892949	4.53220356228994	1.44591296918425e-14	7.70405612142028e-13
"KWMTBOMO05242.mrna1"	9.88894889004344	3.44304186135045	1.50504091511193e-14	8.01086613574413e-13
"KWMTBOMO10953.mrna1"	11.0914789713577	2.79996165375861	1.66631958929228e-14	8.86020579155687e-13
"MSTRG.937.1"	-4.95449001109332	5.49639523946081	1.7056816307238e-14	9.06021032598501e-13
"MSTRG.18870.1"	6.01139049006936	3.73468552194506	1.72522994601767e-14	9.15466694896562e-13
"KWMTBOMO01506.mrna1"	4.84422111510333	5.05979407495427	1.81353770846046e-14	9.61341875457215e-13
"MSTRG.14927.19"	-11.6097464836046	3.31743481448775	1.82659963295521e-14	9.67276861810998e-13
"KWMTBOMO06064.mrna1"	9.32930780077463	2.70298757259571	1.83705582833174e-14	9.71821278655126e-13
"KWMTBOMO11788.mrna1"	-8.7154448164676	3.22087721059906	1.8554155051025e-14	9.80533190938114e-13
"MSTRG.16709.1"	11.2301861096675	2.93711808780687	1.94855540789269e-14	1.02870629339491e-12
"KWMTBOMO00530.mrna1"	7.48995524635406	3.20919017950082	1.96118279807215e-14	1.0343194282854e-12
"MSTRG.8370.5"	5.76631882542657	4.11365089908849	1.98348052943606e-14	1.04501606796294e-12
"MSTRG.11629.11"	10.9989709483328	2.70852674423478	2.04243580223485e-14	1.0749847644189e-12
"MSTRG.2257.2"	4.70263531619031	6.66012917871176	2.05613039212128e-14	1.08109500931788e-12
"MSTRG.6891.1"	6.48710349897878	3.7081373487613	2.06207708527987e-14	1.08312322524989e-12
"MSTRG.2270.2"	8.2483505027196	3.23650739013167	2.09151258359977e-14	1.09670112364094e-12
"KWMTBOMO10040.mrna1"	4.52459698051136	4.84728677919737	2.0921578829946e-14	1.09670112364094e-12
"MSTRG.2162.8"	-11.1417084847539	2.8556355931349	2.11565948274316e-14	1.10790034912984e-12
"KWMTBOMO11386.mrna1"	-6.0363290019197	3.5746503262832	2.14005757329158e-14	1.11954596137392e-12
"MSTRG.17452.5"	8.06230676902379	3.57585652414854	2.34988782835052e-14	1.22807696255218e-12
"MSTRG.15876.8"	-9.32970192271687	2.86328035957107	2.38259571567927e-14	1.24391651246687e-12
"MSTRG.21697.4"	11.0196520710561	2.72893124780338	2.55108335145235e-14	1.33054139023485e-12
"KWMTBOMO03422.mrna1"	-11.1677264097944	2.8812307079013	2.62243407015822e-14	1.36638039697701e-12
"MSTRG.19168.1"	-11.2541008422766	2.96633325170689	2.63070873324105e-14	1.36931559093791e-12
"MSTRG.9647.3"	6.87375954071912	4.82283954780403	2.67357914626462e-14	1.39023433981742e-12
"MSTRG.8289.8"	-11.123076761336	2.83729263900171	2.73994598411372e-14	1.42331683020448e-12
"MSTRG.6042.1"	-4.14106959351885	7.95891767100866	2.89486542617069e-14	1.50228737025993e-12
"MSTRG.13451.1"	10.2520952167712	10.1769071027954	2.91654067265533e-14	1.5120221809247e-12
"MSTRG.9435.1"	4.78206559554724	4.72622361763685	3.33248039027973e-14	1.72593187685586e-12
"MSTRG.13259.3"	-11.255336054925	2.96756440740392	3.41740107013278e-14	1.76814694290313e-12
"MSTRG.6687.23"	11.155798819762	2.86339351758318	3.49345563175172e-14	1.8056951178156e-12
"KWMTBOMO00389.mrna1"	7.93964311213114	3.86990753835845	3.66499541184776e-14	1.8924736766576e-12
"KWMTBOMO00995.mrna1"	8.9957759713616	6.2736304213575	3.75075991227186e-14	1.93483229982e-12
"MSTRG.14960.4"	11.01468393947	2.72399984559034	3.92395009553445e-14	2.02216048511722e-12
"MSTRG.3356.1"	7.14806088394048	3.28780266883772	4.04167303339114e-14	2.08075923604863e-12
"MSTRG.20888.2"	10.9466974919954	2.65691224681417	4.26854808399424e-14	2.19538034046144e-12
"KWMTBOMO14802.mrna1"	11.3102903555864	3.01628922771668	4.38324365303577e-14	2.25185635155339e-12
"MSTRG.1884.3"	11.353494698211	3.05906632603575	4.38704341004364e-14	2.25185635155339e-12
"MSTRG.10923.1"	8.05839650033971	4.12357203719295	4.53119544723583e-14	2.32354862088078e-12
"KWMTBOMO08652.mrna1"	-3.91016015395251	8.98014699145628	4.60965356938778e-14	2.3614453557092e-12
"KWMTBOMO13992.mrna1"	8.11078148075737	3.83019453503475	4.68888019685109e-14	2.39966057300445e-12
"MSTRG.4806.1"	8.35917729103693	3.09110451243531	4.81430098562151e-14	2.4614182051043e-12
"MSTRG.14314.19"	4.77171114261684	4.88145505104137	4.87053759097254e-14	2.48771704757428e-12
"KWMTBOMO15205.mrna1"	10.3115223444622	9.39724175331231	4.89379607526793e-14	2.49713651506019e-12
"KWMTBOMO05196.mrna1"	4.09530642992484	5.25422266070109	5.12178443985913e-14	2.61090138363438e-12
"MSTRG.4688.2"	4.11760481938631	6.10124481932697	5.18019616062659e-14	2.63808359091714e-12
"MSTRG.3999.2"	5.86658340482964	3.68868109708452	5.23967814018614e-14	2.66575695605172e-12
"KWMTBOMO00268.mrna1"	8.15993715324168	3.16284654301284	5.28141986995631e-14	2.68435931684456e-12
"KWMTBOMO00375.mrna1"	3.83998557010464	5.85481887364311	5.36575422853902e-14	2.72202857418726e-12
"MSTRG.10310.1"	10.967445623451	2.67746011023813	5.36689980425575e-14	2.72202857418726e-12
"KWMTBOMO08631.mrna1"	4.45844271344894	4.90683100228788	5.37128490132432e-14	2.72202857418726e-12
"MSTRG.15721.2"	10.9301889555442	2.6406272071206	5.55826716312488e-14	2.81403559119026e-12
"KWMTBOMO03731.mrna1"	10.9484557773266	2.65861673759256	6.03109803650874e-14	3.05044112689486e-12
"MSTRG.2825.7"	11.0005410845055	2.71001078161336	6.15434485122892e-14	3.10974366590898e-12
"KWMTBOMO07908.mrna1"	8.25168266457267	2.85370920760415	6.34699240090468e-14	3.20396423602825e-12
"KWMTBOMO05798.mrna1"	7.75393409087186	4.37621763110766	6.39434011645678e-14	3.22472543441117e-12
"KWMTBOMO15964.mrna1"	11.0067894284621	2.71623607960917	6.46536986864877e-14	3.25737774635917e-12
"KWMTBOMO00396.mrna1"	7.94209819314781	3.41780666029723	6.73228079650651e-14	3.38855954692512e-12
"MSTRG.14563.3"	-11.0249320755246	2.74073356594395	6.84148978809471e-14	3.4401877311755e-12
"MSTRG.3999.1"	5.48351623001867	4.33897021278725	7.47587315929898e-14	3.75553965307691e-12
"KWMTBOMO00473.mrna1"	3.60977120454478	9.28234684726051	7.70162689997131e-14	3.86520274322568e-12
"KWMTBOMO11658.mrna1"	4.01323755407388	5.78434760641967	7.79426292840511e-14	3.90791076399716e-12
"KWMTBOMO07215.mrna1"	4.10748367163817	7.39050213400021	7.96236085278037e-14	3.98833501150428e-12
"MSTRG.3586.1"	11.0025301231032	2.71200992179237	8.01131688234188e-14	4.00898360165299e-12
"KWMTBOMO06657.mrna1"	3.73831928010561	7.06246185384285	8.08805269647932e-14	4.04348038518396e-12
"MSTRG.15790.1"	7.39348803439847	3.11672705457923	8.54891900253918e-14	4.26976500817571e-12
"MSTRG.3744.3"	5.66580876091469	4.72372467975255	8.86931774578171e-14	4.4255249268004e-12
"MSTRG.19501.5"	-8.12897408139083	2.90822618264328	9.1308507408547e-14	4.55164129767433e-12
"KWMTBOMO05182.mrna1"	10.6969092630671	8.49083191908806	9.7962912520917e-14	4.87866596908924e-12
"MSTRG.4274.4"	8.01656880073376	4.2779403853951	9.93770773465264e-14	4.94434339815352e-12
"MSTRG.13159.1"	5.03122014927137	4.12743414653875	1.03359724800807e-13	5.1375630036896e-12
"MSTRG.11450.1"	7.9018529817883	3.63335854613593	1.03894144882482e-13	5.15918022331658e-12
"MSTRG.16836.2"	10.967626167236	2.67753440823763	1.07530914635984e-13	5.33466527030939e-12
"MSTRG.9304.2"	-4.23890293963107	6.6469877431447	1.13171996628569e-13	5.60915470479436e-12
"MSTRG.16570.5"	-4.19180587306139	5.70257845025227	1.1420041550834e-13	5.65472028767801e-12
"KWMTBOMO04271.mrna1"	7.42432775130951	5.13852608100031	1.22124096300501e-13	6.04129725620883e-12
"MSTRG.6211.4"	-11.2191144034534	2.93186813650828	1.25826428765739e-13	6.21851243708503e-12
"KWMTBOMO10355.mrna1"	11.0490241061757	2.75797223216092	1.3232518075534e-13	6.53346128180866e-12
"MSTRG.5128.3"	4.10529948126776	5.39911136524366	1.3609654437086e-13	6.71327607023645e-12
"KWMTBOMO11901.mrna1"	10.6544167037717	11.6416347686902	1.47229475317019e-13	7.25553012249068e-12
"KWMTBOMO01537.mrna1"	5.96914546557626	6.08850645271953	1.47791694500018e-13	7.27631986511341e-12
"MSTRG.12906.1"	10.9372878079998	2.64763361408342	1.48474342369611e-13	7.30299367311928e-12
"MSTRG.3564.3"	-11.0856289632099	2.80042844133715	1.51122203122668e-13	7.42618803458626e-12
"MSTRG.14040.5"	10.8661987943201	2.5775087962208	1.52325529059367e-13	7.47823144225831e-12
"MSTRG.19405.112"	-11.2993454317123	3.01093595776908	1.53115582166181e-13	7.50990645812801e-12
"KWMTBOMO01505.mrna1"	-11.0254136088196	2.74119470744212	1.59827552826765e-13	7.83170115425142e-12
"MSTRG.4231.1"	-3.77779395352802	8.83514491235773	1.65567135753757e-13	8.10528519252318e-12
"MSTRG.21853.2"	5.06272540031308	4.12345197502816	1.82119624358693e-13	8.90719592983745e-12
"MSTRG.104.1"	5.91567553217235	3.57122667392702	1.82454462681141e-13	8.91516183673743e-12
"KWMTBOMO05507.mrna1"	3.70713623130667	5.82937926722351	1.82918393538068e-13	8.92941457268745e-12
"MSTRG.5288.3"	-4.83091422812795	4.79742870023912	1.84566804893267e-13	9.00140815247566e-12
"MSTRG.11902.1"	11.2090011391952	2.91609128827983	1.89929184171785e-13	9.25422809682128e-12
"KWMTBOMO12947.mrna1"	4.71315829110188	4.73913763770776	1.92046795718824e-13	9.3486216248366e-12
"MSTRG.6622.2"	-10.9773672411301	2.69398650677141	1.97800953296771e-13	9.61969495475095e-12
"MSTRG.10326.6"	7.43936648243035	3.68849743075515	1.98002598852652e-13	9.62047678755205e-12
"MSTRG.1807.1"	3.7283420468353	5.91260044999954	2.41451379079946e-13	1.17205653985408e-11
"KWMTBOMO04384.mrna1"	7.35108201409133	4.03682119391529	2.60165204415276e-13	1.26171606103846e-11
"MSTRG.557.2"	9.17574182085924	2.58472837784736	2.61840197467646e-13	1.26865246330048e-11
"KWMTBOMO11613.mrna1"	3.45296431759941	8.42485633340966	2.74699819455989e-13	1.32971640896889e-11
"MSTRG.15513.2"	11.581827879002	3.28519219727203	2.94265283803593e-13	1.42309655860351e-11
"MSTRG.18378.7"	8.36678609902355	5.40091965323494	3.04428774125928e-13	1.47087613578849e-11
"KWMTBOMO14318.mrna1"	7.95484336305617	2.82511169161386	3.12402576660573e-13	1.50799690705904e-11
"MSTRG.3431.5"	7.5961730293668	2.72798304267654	3.13574844321087e-13	1.51224750271052e-11
"MSTRG.20691.1"	-4.79005796533239	4.79210313405562	3.15324215363536e-13	1.51927075251782e-11
"KWMTBOMO11908.mrna1"	10.0322672010461	11.2779240563481	3.29062109494547e-13	1.58398950255579e-11
"MSTRG.13258.1"	-4.6531588174734	4.8394681482097	3.41182797078486e-13	1.64081073737847e-11
"MSTRG.21702.2"	9.06392418048394	2.67383119712771	3.48584924006647e-13	1.67485525628143e-11
"MSTRG.13409.1"	9.18121453863183	2.97310227357678	3.65963628496057e-13	1.75672707334455e-11
"KWMTBOMO06697.mrna1"	10.8572278721452	2.56866128846923	3.90110931104157e-13	1.87090851075234e-11
"MSTRG.14314.10"	10.8930715845413	2.60400700696847	3.98304883291258e-13	1.90843993202113e-11
"KWMTBOMO10387.mrna1"	10.9587172904565	2.66879184230138	4.04904636513565e-13	1.938270643654e-11
"KWMTBOMO03895.mrna1"	-7.89689556212837	4.68260846105151	4.10874834841569e-13	1.96503543013759e-11
"KWMTBOMO05950.mrna1"	3.36195135781751	8.67999686226934	4.11574664539448e-13	1.96656823352245e-11
"MSTRG.21.2"	10.9541427602045	2.66427384897842	4.1463978645538e-13	1.97938954412581e-11
"KWMTBOMO01794.mrna1"	-8.89079216363761	2.73731985239318	4.60649893409282e-13	2.19700758270629e-11
"MSTRG.16654.1"	-7.40262623916399	3.03862719884572	4.65926587202181e-13	2.22013162319142e-11
"MSTRG.8946.1"	-11.1513786190165	2.86513580640037	5.152007294459e-13	2.45266771502881e-11
"KWMTBOMO05106.mrna1"	8.23819923406794	4.08753437798046	5.28996498260291e-13	2.51603352837691e-11
"MSTRG.17302.1"	5.71795085827831	4.63641335428788	5.40284780149099e-13	2.56736790625754e-11
"KWMTBOMO02906.mrna1"	4.18920341038124	4.82669529440274	5.42830723910504e-13	2.57710377469709e-11
"MSTRG.18641.1"	6.85481896295374	4.73477659014979	5.5847338763433e-13	2.64894197942604e-11
"KWMTBOMO04623.mrna1"	6.02646091865858	3.2389343801825	5.62614594978956e-13	2.66614519629744e-11
"KWMTBOMO01927.mrna1"	-3.86787208489246	9.6602227781541	5.638506447336e-13	2.66956246346338e-11
"MSTRG.15867.2"	-10.9009006879641	2.61887672021303	5.73409116885632e-13	2.71234022323922e-11
"MSTRG.2590.1"	5.48277297336475	3.393768212238	5.86319969350375e-13	2.77088296910041e-11
"MSTRG.4337.10"	-10.9163382649236	2.63403721278214	5.9034657462808e-13	2.78737135413876e-11
"MSTRG.1750.2"	11.115523974177	2.82357075646423	6.07212774190931e-13	2.86439780276437e-11
"MSTRG.17468.9"	10.7830154260954	2.49552234784167	6.13336719994673e-13	2.89065596133489e-11
"MSTRG.4181.1"	-4.28475604952063	5.41683739485714	6.17735240917902e-13	2.90874187964639e-11
"MSTRG.18808.2"	8.25823377518803	2.66736264469747	6.57067568300202e-13	3.09113919631465e-11
"MSTRG.8097.2"	8.5748577519984	2.68274872660112	6.67882575559944e-13	3.13916920804662e-11
"MSTRG.16563.3"	10.8740653782236	2.58527851620206	6.69144392930199e-13	3.14225115603988e-11
"KWMTBOMO16145.mrna1"	-10.9717603715391	2.68847868843682	6.75751761746077e-13	3.17040711169248e-11
"MSTRG.10167.4"	-11.2113286183776	2.92418087053147	6.83683457365767e-13	3.20471984450393e-11
"MSTRG.14872.1"	3.71961456023121	8.38604549437417	7.09637823103006e-13	3.32337431464581e-11
"MSTRG.1339.2"	9.40419632887934	2.88588211777693	7.43714628139611e-13	3.47981926594241e-11
"MSTRG.13031.2"	10.8260789056565	2.53796579047109	8.76716969633959e-13	4.0984344325278e-11
"KWMTBOMO07356.mrna1"	10.7528598095739	2.46581375631624	8.88737621229568e-13	4.15088508985626e-11
"MSTRG.12070.4"	9.22288365028335	9.56489533095967	9.19894699067112e-13	4.29253833336961e-11
"MSTRG.5362.1"	5.39560863971296	3.47196046506194	9.79260533680493e-13	4.56544998629477e-11
"KWMTBOMO08999.mrna1"	3.47978676528502	7.2089948345246	9.91048726550718e-13	4.61625688504662e-11
"MSTRG.3988.5"	6.4938454303494	2.94867000852965	1.08538447361274e-12	5.0511299161136e-11
"MSTRG.17880.1"	7.56734660625393	3.11587542200904	1.08644028878209e-12	5.05150886917757e-11
"MSTRG.18068.16"	10.8013280299966	2.5135742852899	1.09929189408304e-12	5.10668366173362e-11
"MSTRG.8503.1"	-6.67744212520773	4.58370419649006	1.10072935053387e-12	5.10878350221371e-11
"MSTRG.5908.3"	-10.7870307786056	2.50717450883165	1.10286704363193e-12	5.1141266675322e-11
"KWMTBOMO09043.mrna1"	-10.7479920527737	2.46891712517212	1.12266593554385e-12	5.20128419092045e-11
"MSTRG.5660.2"	-10.9344339614376	2.65179757478047	1.1362059385624e-12	5.25931468507952e-11
"KWMTBOMO01287.mrna1"	-8.51176600809363	3.12086884160551	1.1706520478867e-12	5.41392632636845e-11
"MSTRG.13156.3"	10.9224157803765	2.63294031426545	1.25380678517697e-12	5.79332488092065e-11
"KWMTBOMO07734.mrna1"	5.52344113685541	4.08196885489427	1.30877857388977e-12	6.04194190615915e-11
"MSTRG.8751.1"	5.00219058804511	3.90610417985392	1.31326777544564e-12	6.05727235608794e-11
"MSTRG.12648.1"	8.55538231793699	2.66321882283825	1.35254764007028e-12	6.23290020481453e-11
"KWMTBOMO01135.mrna1"	4.14660512520631	5.57329333264748	1.39401799989861e-12	6.41830152475522e-11
"MSTRG.1587.25"	-10.8272370919535	2.54659700549712	1.43033918125333e-12	6.5796871493981e-11
"KWMTBOMO16034.mrna1"	10.7852745984945	2.49776674355888	1.43405211896007e-12	6.58887245580104e-11
"MSTRG.3116.2"	-7.59370011627859	4.33275143444289	1.43487780464081e-12	6.58887245580104e-11
"MSTRG.1182.2"	-10.8510168296819	2.56991896955157	1.43763347285603e-12	6.59568425958185e-11
"MSTRG.2518.2"	-10.8767140354369	2.5951355346404	1.47134257618651e-12	6.74436898118809e-11
"MSTRG.2257.3"	4.33292811417083	4.44166946902797	1.47375458514471e-12	6.7494575050934e-11
"MSTRG.4667.1"	5.87363640534537	3.10813799197642	1.4783114353855e-12	6.76435125725423e-11
"KWMTBOMO10680.mrna1"	-4.74370268934896	4.3962655820454	1.51110212236327e-12	6.90829517898405e-11
"MSTRG.2850.12"	10.9360744761744	2.64652391067902	1.53313285940073e-12	7.00283760615966e-11
"MSTRG.15571.2"	3.82581265083391	6.53562231372971	1.60722726510401e-12	7.33006272831274e-11
"MSTRG.7417.4"	6.69912313160723	3.33513981664913	1.60760012385309e-12	7.33006272831274e-11
"MSTRG.8961.2"	3.45201761669861	5.93247133240594	1.60999242159618e-12	7.33451995718898e-11
"KWMTBOMO04537.mrna1"	-10.8407475694699	2.55984637032151	1.63511690739046e-12	7.44243773747529e-11
"MSTRG.12423.1"	-11.0354655822642	2.751086765373	1.65744123903178e-12	7.53743211887057e-11
"MSTRG.6959.20"	10.7192946220313	2.43276973725155	1.66793528404992e-12	7.57850735591585e-11
"KWMTBOMO15117.mrna1"	7.4630096170528	2.84787374174302	1.67544364006873e-12	7.60595662277437e-11
"MSTRG.18375.8"	4.38622358189365	4.90274023508196	1.69440793301696e-12	7.68531850143467e-11
"MSTRG.5511.1"	-10.9755574965453	2.69220192317628	1.74535516801975e-12	7.90947971815104e-11
"MSTRG.5008.4"	10.8600658898348	2.57152764156541	1.75032231430256e-12	7.92506198606004e-11
"MSTRG.15693.1"	3.47643811239833	6.24529666749712	1.78635145188618e-12	8.08113597906941e-11
"MSTRG.12345.2"	-10.8539936457622	2.57283977725939	1.78830909786739e-12	8.08293884574881e-11
"MSTRG.12332.18"	-7.93673977132072	3.72423854923823	1.79925349669312e-12	8.12532221507506e-11
"KWMTBOMO14815.mrna1"	3.70283732665197	7.23142584914924	1.84718936078251e-12	8.33453768764556e-11
"MSTRG.6140.3"	10.9552394879807	2.6654401002843	1.86563219848379e-12	8.41043217965174e-11
"MSTRG.21415.1"	10.7332393999907	2.4464737879567	1.92712276248519e-12	8.68008908562292e-11
"KWMTBOMO04996.mrna1"	8.04842660674556	2.66152759314178	1.95862064739779e-12	8.81430297075032e-11
"MSTRG.8860.2"	3.57156508819524	5.49900069898121	1.9671462761883e-12	8.84499257557934e-11
"MSTRG.21587.5"	-11.0393722808454	2.75493020130292	2.04812453414967e-12	9.2011196034594e-11
"KWMTBOMO04229.mrna1"	10.8329545763809	2.54471373650696	2.15630742801882e-12	9.67873991262164e-11
"KWMTBOMO08578.mrna1"	-3.64228183361947	6.28507153637211	2.24098003473718e-12	1.00500975727405e-10
"KWMTBOMO06606.mrna1"	-7.07020936279355	2.93168762061834	2.28423998152639e-12	1.02352509388308e-10
"MSTRG.7182.11"	8.33574352989384	2.72950692067574	2.31208517547695e-12	1.0351073553735e-10
"KWMTBOMO10631.mrna1"	-8.11737057122047	5.08048867998886	2.35391585704871e-12	1.05292545105243e-10
"MSTRG.11406.1"	5.93939394639489	4.49249511191483	2.46861770624135e-12	1.10328058400578e-10
"MSTRG.6103.13"	10.7588254322462	2.47172963643067	2.53295283136866e-12	1.13105834312356e-10
"MSTRG.1345.2"	10.6986228080669	2.41243223697169	2.62062973776118e-12	1.16920230202025e-10
"MSTRG.11471.1"	7.88925612173368	2.86240240589805	2.63456988700247e-12	1.17441106321469e-10
"MSTRG.1535.1"	10.7129066997363	2.42643838579912	2.66427019162824e-12	1.18663023663731e-10
"KWMTBOMO10305.mrna1"	-5.45647004182456	3.46121925624547	2.68628733827578e-12	1.19540939466293e-10
"KWMTBOMO06217.mrna1"	11.1354519095485	2.84357564722042	2.8533525196312e-12	1.26866513443602e-10
"MSTRG.3340.4"	-10.9158144514385	2.63349839081664	2.85712493149962e-12	1.26925388023766e-10
"MSTRG.7423.3"	-7.43300402840123	3.46023413604798	2.87518782565867e-12	1.27618460997964e-10
"MSTRG.19470.1"	5.85269635231653	3.44657045176521	2.92539553838678e-12	1.29735911802041e-10
"MSTRG.4032.2"	-4.041732678124	4.67771831865143	3.31366901261789e-12	1.4682952360782e-10
"MSTRG.4681.1"	10.6595217366543	2.37394558445049	3.52582716347687e-12	1.56096889527012e-10
"MSTRG.3772.5"	-10.9796509959015	2.6962169202822	3.54146736547143e-12	1.56655539785099e-10
"MSTRG.21367.2"	7.59009226261316	3.54688281291327	3.58230129165262e-12	1.58326722815982e-10
"MSTRG.20291.3"	6.47633408711568	4.31594680117017	3.77924417342053e-12	1.66888718639387e-10
"KWMTBOMO01660.mrna1"	-10.9209401451352	2.63852954900787	4.02687006605803e-12	1.77672361561401e-10
"MSTRG.14404.3"	-10.8094064004446	2.52910838806982	4.09256326850927e-12	1.80417310824257e-10
"MSTRG.1455.2"	4.99991464752521	5.24333521580179	4.21863051134569e-12	1.85816874766096e-10
"MSTRG.11048.3"	-10.6216389306581	2.34524182466345	4.50819976382361e-12	1.98402886550006e-10
"MSTRG.6211.1"	-11.0073748106553	2.72348247038648	4.72114234047812e-12	2.07598119047843e-10
"MSTRG.972.1"	-4.38419106744606	4.19200447622806	4.86675359117049e-12	2.13819581717841e-10
"MSTRG.9046.1"	3.41804795577174	5.85175660671769	4.8743852042268e-12	2.13973541187748e-10
"MSTRG.146.3"	3.14254432634755	7.33089739713337	4.93988259823158e-12	2.16665256802132e-10
"MSTRG.20951.1"	10.650169024215	2.36468089668281	5.03680984872846e-12	2.20729782745249e-10
"MSTRG.8596.5"	-10.7780025324388	2.49832589049605	5.21032146962245e-12	2.28120966076399e-10
"MSTRG.17148.1"	3.91758821485203	4.73172485920665	5.21426894277979e-12	2.28120966076399e-10
"MSTRG.13367.1"	-6.78558269509404	5.48531242646417	5.59706513754572e-12	2.44661591842987e-10
"MSTRG.18824.2"	-10.7599800129809	2.4806641731461	5.69038948016655e-12	2.48531475838479e-10
"MSTRG.19213.1"	-5.31088598061799	5.66022883420058	5.75710011927871e-12	2.51233452427413e-10
"KWMTBOMO13452.mrna1"	4.06182142601968	5.35992169198467	5.92716395723269e-12	2.58437309533065e-10
"MSTRG.8794.3"	5.81106018962173	3.84917551757806	5.95359031073749e-12	2.59371413848373e-10
"MSTRG.15904.12"	-5.33449390482658	3.76478891013056	5.99258390493166e-12	2.60850988567063e-10
"MSTRG.5668.6"	-10.7183832714476	2.43990020939442	6.1040325158389e-12	2.65479326945164e-10
"MSTRG.11677.6"	-10.6577250081221	2.38053534073196	6.26148818813933e-12	2.72099188715597e-10
"MSTRG.13654.17"	-10.7618913845933	2.48253660030605	6.40055755494511e-12	2.77909635947252e-10
"MSTRG.19355.5"	10.7169868314033	2.4304596506645	6.61760161844527e-12	2.87093155401722e-10
"MSTRG.16452.6"	4.00818770852108	5.98169767528334	6.64743361284725e-12	2.88146238119431e-10
"MSTRG.2516.6"	-10.7453244734099	2.46630335452274	6.70580709000481e-12	2.90433715093667e-10
"MSTRG.18001.11"	-10.5968033622382	2.32095753841309	7.00619975405842e-12	3.03190662645785e-10
"MSTRG.5578.4"	10.6955586694723	2.40948711790777	7.15464980118396e-12	3.09356555164954e-10
"MSTRG.14904.5"	6.56480109344395	4.71819310877146	7.16384810345708e-12	3.09496147689605e-10
"KWMTBOMO10558.mrna1"	3.13788979355343	9.08018191126576	7.41213959009528e-12	3.19956330365786e-10
"MSTRG.12830.1"	6.92360348184121	2.87993211447362	7.42890478940832e-12	3.20413237102575e-10
"KWMTBOMO08988.mrna1"	10.8059689283675	2.51822006522274	7.72085870163069e-12	3.32728576615661e-10
"MSTRG.4844.1"	3.66529827184037	4.97372517188867	7.73831508058847e-12	3.33203877676867e-10
"MSTRG.843.5"	11.3769509042533	3.08231563923842	7.79838991727254e-12	3.35511973843286e-10
"MSTRG.831.4"	8.40098234256907	5.80855854662261	8.00634978442265e-12	3.44173459265194e-10
"MSTRG.19168.5"	-10.6738063714095	2.3962780478267	8.18630094669269e-12	3.51617564191706e-10
"MSTRG.8354.3"	10.6082694543885	2.32354128695772	8.38204123739053e-12	3.59726956846057e-10
"KWMTBOMO01967.mrna1"	6.17507980320541	3.62355266432307	8.59263823968266e-12	3.68460003523464e-10
"MSTRG.21400.1"	8.82748736464777	2.97474046495075	8.75718781206121e-12	3.75205692347677e-10
"MSTRG.3501.1"	3.38032856311293	6.18668771515867	9.03143669194665e-12	3.86636475987275e-10
"MSTRG.16852.5"	10.6188984409401	2.33389757080123	9.08360186957501e-12	3.88548821554766e-10
"MSTRG.4599.4"	-5.52830838718917	3.32749349135558	9.10626479499427e-12	3.89197102858111e-10
"MSTRG.6341.1"	10.6973953255798	2.41129623181525	9.2558116913977e-12	3.95262805203568e-10
"MSTRG.7978.1"	-4.77032775633874	3.78742272239213	9.35242152785593e-12	3.9905974425402e-10
"MSTRG.19259.2"	3.5307925857341	5.69770645573927	1.01088547983687e-11	4.30981381013015e-10
"KWMTBOMO06235.mrna1"	9.82606595243449	7.87943621983512	1.0402307481665e-11	4.43128041718945e-10
"MSTRG.15721.1"	6.79077723887626	3.27461631450754	1.04550736540233e-11	4.45010167032454e-10
"MSTRG.18473.13"	-10.6503830960325	2.37335646773445	1.05693713799486e-11	4.49506087326229e-10
"MSTRG.18400.4"	-6.25867949028296	4.30111370360326	1.07622274225367e-11	4.57332914972597e-10
"MSTRG.2961.1"	8.45458208487193	2.44123011949105	1.09169755384794e-11	4.63427680296975e-10
"MSTRG.20506.4"	5.32743681333143	3.90829850143836	1.09235311483306e-11	4.63427680296975e-10
"MSTRG.16948.1"	4.89495142509983	3.62994241444595	1.09875290707087e-11	4.65761626829721e-10
"KWMTBOMO01503.mrna1"	8.43661014730285	7.05395469811189	1.10805682085597e-11	4.69321811794412e-10
"MSTRG.8001.9"	-11.0034682296592	2.71957939856277	1.11667543944518e-11	4.72586161691075e-10
"MSTRG.13632.13"	10.5388231839796	2.25522505015796	1.23522692949506e-11	5.22331726801081e-10
"KWMTBOMO13141.mrna1"	7.97242023341638	3.49481159618804	1.25412459769273e-11	5.29890639920001e-10
"MSTRG.7920.1"	-4.45844264478422	4.05976587487134	1.34601944750553e-11	5.68254773754311e-10
