"logFC"	"logCPM"	"PValue"	"FDR"
"MSTRG.16401.2"	3.41390459878293	-0.0123273803147632	0.0605757561333107	1
"MSTRG.9657.2"	5.53124462042314	-1.85336470858372	0.06059373332195	1
"MSTRG.1361.10"	3.20046077153002	0.068074635549853	0.0606529999649151	1
"KWMTBOMO08375.mrna1"	4.80805386420355	-2.24119545849252	0.0607518954985466	1
"MSTRG.12330.4"	-2.12404803885087	0.404974810360779	0.0608253149542369	1
"MSTRG.15820.2"	-2.87253372188295	1.05228459456163	0.060910522456293	1
"MSTRG.20064.4"	4.06731460363317	1.65452499489274	0.0610972358151242	1
"MSTRG.9838.1"	-5.47113958371843	-1.89095321606528	0.0612573002950113	1
"MSTRG.1189.4"	-6.61777061886727	-1.11305773016812	0.0612623792390752	1
"MSTRG.12928.2"	-6.61500309424632	-1.1151608278867	0.0612772190479819	1
"KWMTBOMO01936.mrna1"	-6.6054508708915	-1.12241185129567	0.0614236787458991	1
"MSTRG.19522.6"	-3.02228792980065	2.01304500696835	0.0614583475620335	1
"MSTRG.14355.2"	-6.5955974428288	-1.12987919531268	0.0616158396794408	1
"MSTRG.7322.1"	3.60157860907869	-1.8328599286256	0.0616168714911652	1
"KWMTBOMO10224.mrna1"	-2.32923003850078	-0.285452970379991	0.0616402735108017	1
"KWMTBOMO01243.mrna1"	-6.59539950200997	-1.13002893738356	0.0616482456321952	1
"MSTRG.19331.6"	6.64939559276297	-1.08451983535402	0.0616504011766295	1
"MSTRG.4566.6"	5.47743083802945	-1.88444716728773	0.0616713473103594	1
"MSTRG.9715.1"	-2.97123068278761	2.23555833726156	0.061694213585474	1
"MSTRG.13084.2"	-6.58563540619741	-1.13608728958691	0.0617705938894628	1
"MSTRG.18883.4"	-5.45265967978151	-1.9065930084699	0.0617857520905513	1
"MSTRG.1228.2"	-2.60738251544357	0.682386547788238	0.0618650137593204	1
"MSTRG.166.1"	6.62934530654485	-1.09978791066751	0.0618842796557775	1
"MSTRG.9157.3"	3.0017662041897	1.95484728203511	0.0619299087264954	1
"KWMTBOMO11999.mrna1"	5.47352156646564	-1.88604665813497	0.0619510548639463	1
"MSTRG.5821.4"	6.62607693899176	-1.10478598346199	0.0620778044147449	1
"MSTRG.20583.1"	-3.07556622585827	-1.59115850245793	0.0620803518124464	1
"MSTRG.16036.12"	-4.99216329246309	-2.15565133399657	0.0621930492204957	1
"MSTRG.7107.1"	-5.40829622996481	-1.93298998734502	0.0623603460096495	1
"KWMTBOMO03593.mrna1"	1.16575924199118	4.34555300188566	0.0624849893819463	1
"KWMTBOMO01897.mrna1"	-6.62786365595588	-1.11581653125843	0.0625358366443361	1
"KWMTBOMO01674.mrna1"	-1.41700928811739	2.56319852770683	0.0625768917150049	1
"KWMTBOMO10097.mrna1"	-5.44930389607626	-1.90823669154428	0.0627595316871607	1
"KWMTBOMO13965.mrna1"	-4.65040783141859	-2.31942807756358	0.062874134909052	1
"MSTRG.16732.3"	-5.76889142582938	-1.70963770648771	0.0629456889331918	1
"MSTRG.16015.17"	-3.44363052477852	-0.558174947235194	0.062978685582695	1
"MSTRG.2829.19"	2.92538221274687	3.97756094493363	0.0630523733591265	1
"MSTRG.2475.2"	2.84749984989628	-0.905482534043578	0.0631758452473361	1
"MSTRG.18370.6"	-6.57773386351084	-1.1420541383639	0.0634896704367943	1
"KWMTBOMO11434.mrna1"	-6.55757197635712	-1.15858259351552	0.063510034479233	1
"MSTRG.8565.11"	-6.55223747836142	-1.16125527274613	0.0635242734909897	1
"KWMTBOMO14259.mrna1"	0.83299379032836	7.00398531381102	0.0635391946954161	1
"MSTRG.18989.2"	4.81843812784681	-2.23657061688246	0.0637124539901964	1
"MSTRG.12.5"	6.61965088600969	-1.10967019736131	0.063767479592585	1
"KWMTBOMO01672.mrna1"	6.60794564531914	-1.11602748719326	0.0638367249087966	1
"MSTRG.21407.3"	5.42929140233561	-1.9132547061168	0.0638851184961337	1
"MSTRG.20195.1"	3.33220539511559	-1.29622188309002	0.0638957834734525	1
"MSTRG.10377.12"	6.6105206527359	-1.11660079408384	0.0639044828111412	1
"MSTRG.20745.4"	6.60488218161777	-1.12087559296256	0.0639848256364742	1
"KWMTBOMO10483.mrna1"	6.60152752907026	-1.12341699594934	0.0639971268491139	1
"MSTRG.12735.9"	6.59885488534151	-1.12734002613067	0.0641708950603658	1
"MSTRG.11371.12"	-6.62004746479959	-1.12178394763659	0.0642087619649434	1
"MSTRG.1771.1"	-4.57742648243882	-2.35196726911569	0.064243282859403	1
"MSTRG.862.3"	6.58730590548442	-1.13163554305205	0.0642509235159745	1
"MSTRG.1423.2"	-2.36394620498391	2.59890398778254	0.0642886942458104	1
"KWMTBOMO12207.mrna1"	6.59360243338015	-1.1313172464297	0.0643179061454488	1
"MSTRG.1884.9"	6.58428881269812	-1.13391254531348	0.064322630298153	1
"MSTRG.11150.1"	5.41862475054247	-1.91759364250998	0.0643385181202101	1
"MSTRG.9318.10"	6.58628849758701	-1.13684932081359	0.0644403841750141	1
"MSTRG.1697.1"	5.46756696943439	-1.88896907533683	0.0645583568699421	1
"MSTRG.11473.1"	-3.62928620976438	-1.84088564407925	0.0646083731352762	1
"MSTRG.21472.14"	3.14502040192951	0.956924743074572	0.0646449140972716	1
"MSTRG.5284.2"	-0.933662961621176	5.5249309661443	0.0646749740280787	1
"MSTRG.12744.2"	-6.59037806919751	-1.14436639779356	0.0648001858730895	1
"MSTRG.4903.2"	5.47664985833304	-1.88412772627671	0.0648576131616731	1
"MSTRG.13195.1"	-5.42567894439231	-1.92469023442983	0.0649014285948184	1
"MSTRG.12513.1"	-2.99330140056969	-1.35339425716166	0.0650079333537398	1
"MSTRG.18706.2"	3.55946957852591	-1.33046638625149	0.0650827704655074	1
"MSTRG.17446.2"	4.01131637541658	1.27222912295213	0.0651623088950421	1
"KWMTBOMO15033.mrna1"	4.76497824127032	-2.26130493423295	0.0651678426504762	1
"MSTRG.6241.4"	-6.53034092803764	-1.1776787981006	0.065228437771179	1
"MSTRG.2098.2"	-6.52011072039273	-1.18532962181408	0.0653749195098959	1
"MSTRG.687.7"	-6.52820456610314	-1.1806233089115	0.0653825827722181	1
"MSTRG.5008.1"	-6.52783151012401	-1.1809025125438	0.0653971810182856	1
"MSTRG.12.8"	-6.50127131638585	-1.19938478519009	0.0654249172251523	1
"MSTRG.17660.1"	-5.39618434281081	-1.93483495827539	0.0655550104407065	1
"KWMTBOMO09565.mrna1"	-4.67836372218619	-2.30744217503	0.0658080741621981	1
"KWMTBOMO10604.mrna1"	6.57956988743957	-1.14001637161816	0.066129986800571	1
"MSTRG.5733.1"	6.55646705723332	-1.1574147689235	0.0661321859665498	1
"MSTRG.1937.1"	6.57865761600857	-1.14070469629757	0.0661584458260406	1
"MSTRG.15750.4"	6.5554997413799	-1.15814175677805	0.0661726789489236	1
"MSTRG.3917.1"	6.55267464378547	-1.16026423575532	0.0661763449956117	1
"MSTRG.5340.10"	6.57551972748038	-1.14307144969194	0.0661772268054446	1
"MSTRG.8856.1"	-5.34577370938173	-1.96371873732082	0.0662004604035092	1
"MSTRG.8081.2"	6.54420665238392	-1.16662002079141	0.0662104225807885	1
"MSTRG.7673.1"	6.55313275425975	-1.16184007368732	0.0662320990350911	1
"KWMTBOMO09995.mrna1"	6.57138624360926	-1.14809961512032	0.0662829520086121	1
"MSTRG.6142.3"	2.07325428665684	0.500561187685678	0.0663749933382598	1
"KWMTBOMO09182.mrna1"	-6.57271676557705	-1.15775017294891	0.0663785152431777	1
"MSTRG.7943.3"	4.55515811406825	-1.67858239887977	0.0664198089425381	1
"KWMTBOMO08640.mrna1"	-0.948289802175762	5.42427371944586	0.0665833268938545	1
"MSTRG.14839.4"	5.45815748117315	-1.89674856073717	0.0666248374626593	1
"MSTRG.4231.6"	-0.948291070067286	6.23140389941368	0.0666906081304577	1
"KWMTBOMO06418.mrna1"	3.28200408396029	-1.47765008092902	0.0668470591125608	1
"MSTRG.3616.1"	3.34191723442587	-1.45364306461538	0.0668848991841927	1
"MSTRG.6861.1"	-5.54052306602708	-1.85821547776756	0.0669659697470159	1
"KWMTBOMO09532.mrna1"	-3.59394409883272	-1.83699927811798	0.0671794218326884	1
"MSTRG.11371.8"	-6.48569138849932	-1.2109731087143	0.0672690638179923	1
"MSTRG.9829.1"	-6.49188420391633	-1.20637035004066	0.0673090337683836	1
"MSTRG.12259.4"	-6.48017690179786	-1.21642657863496	0.0674043191304375	1
"MSTRG.2480.13"	-6.48462490663362	-1.21312320849689	0.067438307507304	1
"KWMTBOMO10189.mrna1"	-6.48069056212262	-1.21604503403137	0.0674495406106495	1
"MSTRG.13339.1"	-6.47549966446875	-1.21989690741636	0.0674626523052713	1
"MSTRG.17508.5"	-5.53959066562085	-1.85887677540723	0.0675932652156767	1
"MSTRG.11503.2"	5.48931905087011	-1.87638173063342	0.0676074025007992	1
"MSTRG.13279.1"	5.44286484680215	-1.906347303305	0.0676176601115547	1
"MSTRG.21219.3"	-6.46120247394397	-1.23048673660417	0.0676667752926208	1
"MSTRG.1816.3"	-6.46059464519251	-1.23093636394796	0.0676723004353591	1
"MSTRG.9342.19"	-6.45629964809007	-1.23274482066774	0.067695020886058	1
"MSTRG.21890.1"	-5.46772866659509	-1.8933776040408	0.0677076778900757	1
"KWMTBOMO05742.mrna1"	-6.46007321986828	-1.23132187045434	0.0677110193589345	1
"KWMTBOMO04364.mrna1"	6.53678320553238	-1.1696151105073	0.0678843627192035	1
"MSTRG.13390.8"	-5.36851937872235	-1.9553536829198	0.0679143316826168	1
"MSTRG.21144.4"	6.52555669395971	-1.18058528939542	0.0680674995538182	1
"KWMTBOMO15221.mrna1"	6.52395038092994	-1.18178599532851	0.0680710632508452	1
"MSTRG.9350.3"	5.33779090990406	-1.96623320568596	0.0680872605585955	1
"MSTRG.2021.3"	6.524434879835	-1.18335603931241	0.0681134308449312	1
"KWMTBOMO04315.mrna1"	6.50624533119371	-1.19499806424221	0.0681323943002792	1
"KWMTBOMO12604.mrna1"	6.50106285115745	-1.19885763705042	0.0681698900516529	1
"KWMTBOMO12264.mrna1"	6.50390717125189	-1.19673981682101	0.0681719291077151	1
"KWMTBOMO11000.mrna1"	-5.35015396545718	-1.9656277715918	0.0681845129707416	1
"KWMTBOMO07529.mrna1"	5.56353644625493	-1.83365402317196	0.0681942281058947	1
"MSTRG.21826.6"	5.32658858943784	-1.97253695123469	0.0682103730284221	1
"KWMTBOMO03281.mrna1"	5.35524162221077	-1.9564839272154	0.0682329451405234	1
"MSTRG.11845.2"	6.51596162327953	-1.18968852748365	0.0682371718564021	1
"MSTRG.6289.1"	-5.37541852923821	-1.95055617041787	0.0682544212166253	1
"MSTRG.16430.5"	6.51579344819944	-1.18981420437714	0.0682664159992524	1
"MSTRG.383.3"	-6.53994847591668	-1.18247794238992	0.0683066848470894	1
"MSTRG.13173.2"	-6.52935304188607	-1.19044415456977	0.0684368706949198	1
"MSTRG.1321.4"	-6.50978865112416	-1.20511222181296	0.0684631889851719	1
"MSTRG.3999.1"	-6.51319653762447	-1.20256093755099	0.0684641217267259	1
"KWMTBOMO03208.mrna1"	-5.33001628360396	-1.97645163259927	0.0684860126456702	1
"MSTRG.1695.7"	2.87642661479513	2.18667887533839	0.0685065963863691	1
"MSTRG.480.1"	1.87311870824962	1.53184403939996	0.068532661815989	1
"MSTRG.20100.3"	-5.33206265363179	-1.97591431110174	0.0685640453069689	1
"MSTRG.2087.3"	5.32964730697034	-1.96941096410847	0.0686624507053164	1
"MSTRG.1197.13"	5.51284517110833	-1.86490520084916	0.0686719809976525	1
"MSTRG.1735.1"	-5.47726242958999	-1.89554851143577	0.0690209322739836	1
"KWMTBOMO08724.mrna1"	0.773459153839428	9.13830275822833	0.0690809342955085	1
"MSTRG.9111.2"	2.57219876264521	0.405696499763637	0.0690877498400347	1
"MSTRG.12112.3"	5.37044826257196	-1.94543411453351	0.0691105698401252	1
"MSTRG.18709.4"	-4.62260097420525	-2.33243034788332	0.0691233601953354	1
"MSTRG.7099.1"	-5.39524218041104	-1.93848787791168	0.069381841728532	1
"KWMTBOMO13619.mrna1"	-0.886672622382566	10.8711194972507	0.0694255181428011	1
"MSTRG.9512.1"	-5.41154901885148	-1.93387921823173	0.0695802129294495	1
"MSTRG.13343.3"	-5.31995647146585	-1.98402486039954	0.069597612442397	1
"MSTRG.2052.2"	5.38908123936576	-1.93528490648645	0.0696091843464305	1
"MSTRG.10194.2"	-6.44943441581925	-1.23918294377135	0.0697353157368233	1
"MSTRG.19790.19"	-6.44109359667576	-1.24396390970122	0.0697824231656696	1
"KWMTBOMO13450.mrna1"	-1.25638458730733	4.66989775303921	0.0697871442092398	1
"KWMTBOMO06301.mrna1"	-3.1509831066941	-0.688541066766464	0.0699159208623335	1
"KWMTBOMO05322.mrna1"	-6.43038358084583	-1.25184701380409	0.0699306556775447	1
"KWMTBOMO08771.mrna1"	-4.63118624194968	-2.32779143676489	0.0699650193241901	1
"KWMTBOMO04589.mrna1"	2.91927906439778	1.4261688532945	0.0699721482136471	1
"MSTRG.1888.3"	6.49336089328337	-1.20199325228299	0.0700480238766169	1
"MSTRG.13970.2"	-6.42533893647605	-1.25693054383379	0.0700955271024142	1
"MSTRG.20298.4"	1.6314932708367	2.07313887182333	0.070113697866875	1
"MSTRG.13928.2"	-3.28319418487964	-1.38612611672521	0.070134539888345	1
"MSTRG.12345.1"	1.24545662913026	3.24356187954794	0.0701418597700622	1
"MSTRG.14178.10"	6.46575883712977	-1.22244693935138	0.0701444257824162	1
"MSTRG.17468.7"	6.49186434692214	-1.20764515955147	0.0701455015558098	1
"KWMTBOMO11699.mrna1"	6.47581135248764	-1.21500924713457	0.0701658124658237	1
"MSTRG.552.9"	6.48022970142742	-1.21433715987407	0.0701884773662883	1
"MSTRG.20678.5"	6.46790090536553	-1.2234707152159	0.070221050047583	1
"KWMTBOMO07554.mrna1"	-0.923894282123398	6.69971376685927	0.0702220729782212	1
"MSTRG.8643.2"	6.47616455594923	-1.21930328251447	0.0702779005113826	1
"MSTRG.19383.5"	6.45745381165206	-1.22858092892094	0.0703158698346565	1
"MSTRG.12110.57"	-1.01344071046288	4.86341954014564	0.0704025034925228	1
"MSTRG.19582.53"	6.46714107525396	-1.22598920027772	0.0704145013304811	1
"MSTRG.2496.3"	-2.04393829202043	4.00630231768729	0.0705158441651505	1
"MSTRG.21415.1"	6.45576843567008	-1.23243921511567	0.0705402619369585	1
"MSTRG.15623.10"	2.316696018271	2.28091100994518	0.0705636491480413	1
"KWMTBOMO01876.mrna1"	6.45648339063436	-1.23387199550838	0.0705733387108226	1
"MSTRG.3800.6"	-1.05238784049166	4.27156740587774	0.0706388153482761	1
"MSTRG.13836.3"	-3.00327708741115	0.272259891605602	0.0706401604776876	1
"MSTRG.5359.4"	3.92924268180649	0.134865135680692	0.0706764281193629	1
"MSTRG.3984.3"	-5.40386115136164	-1.93060126941149	0.0707467855628068	1
"KWMTBOMO04733.mrna1"	-5.48766621244502	-1.88272852051194	0.0707553795510163	1
"MSTRG.20698.2"	1.71915432296007	1.88473411209733	0.070991376607686	1
"KWMTBOMO14220.mrna1"	1.97694141104727	2.92626358223428	0.0711094375885667	1
"MSTRG.4151.1"	-5.43197464902391	-1.9143202661072	0.0712605760571169	1
"MSTRG.10746.3"	5.35755741869151	-1.95540639529042	0.071350721963094	1
"MSTRG.5446.3"	2.2424579312094	0.0874442494129401	0.071524665124467	1
"MSTRG.5059.3"	2.16258258431569	0.956669528366476	0.0717964329069991	1
"MSTRG.12332.18"	-0.80598709853741	10.6657112104891	0.071828458609959	1
"MSTRG.3055.2"	-3.92933766593642	0.480798444916452	0.0718606476191714	1
"KWMTBOMO13827.mrna1"	-5.22467000017084	-2.03125466010537	0.0719920777667804	1
"KWMTBOMO14835.mrna1"	3.03701798763124	0.419600460190829	0.0719969042008321	1
"KWMTBOMO15136.mrna1"	0.978368337535773	4.31272496767119	0.0720024412882216	1
"MSTRG.17889.4"	3.17490501077491	-0.250500334306561	0.0720444946770115	1
"MSTRG.6092.1"	1.08932923840167	3.86739570063954	0.0721955189040177	1
"MSTRG.7788.4"	-6.40947790163841	-1.26718939309248	0.0723843466157975	1
"MSTRG.6429.2"	-3.36599731642724	-1.4739121708532	0.072426428226399	1
"MSTRG.12452.1"	-5.25548988267655	-2.01431956331671	0.0724574593587233	1
"MSTRG.19582.3"	-6.39570199103852	-1.27726837199858	0.0724642456263818	1
"MSTRG.2778.2"	-5.04752541880927	-2.12687160281134	0.0724970633096078	1
"KWMTBOMO08055.mrna1"	-6.39677959201956	-1.27648045787151	0.0725196791290958	1
"MSTRG.18362.21"	-6.39911301232317	-1.27615830167779	0.0725496507021198	1
"MSTRG.7068.3"	6.45336720933272	-1.23617387324902	0.072556850477596	1
"MSTRG.17761.1"	-6.39124517206976	-1.28052308217454	0.0725700752260871	1
"MSTRG.8385.21"	6.44518779600094	-1.24024450725627	0.0726172801827208	1
"MSTRG.17555.5"	-6.38700103198192	-1.28362023590006	0.0726320529296582	1
"MSTRG.9274.1"	0.935469673603524	4.61282404073559	0.0726649839723436	1
"KWMTBOMO09778.mrna1"	6.44357657721556	-1.24143179812118	0.0726793252111818	1
"MSTRG.20084.1"	2.76747641451553	-0.372151102910847	0.0727117236559285	1
"MSTRG.22052.2"	6.4382179479874	-1.24734623839352	0.0727597766718963	1
"MSTRG.396.3"	3.1220915116186	-0.969023521903054	0.0727625219790343	1
"MSTRG.6161.3"	6.42275236206036	-1.25411234151633	0.0728079471406255	1
"KWMTBOMO09744.mrna1"	-6.38330089832446	-1.2877056635954	0.0728542794213312	1
"MSTRG.15716.2"	-6.4547163096812	-1.24613362180396	0.0729538188374373	1
"MSTRG.12758.3"	6.41467417915713	-1.26003235636159	0.0730261062041054	1
"KWMTBOMO02800.mrna1"	-6.37769973109818	-1.29178761949128	0.073026350726277	1
"MSTRG.4446.4"	-2.50671869797139	0.553246059052019	0.0730805547778472	1
"MSTRG.5008.6"	-6.44409290322325	-1.25399973018833	0.073104537256639	1
"KWMTBOMO11183.mrna1"	6.4113246392327	-1.26512436243721	0.0732284822143165	1
"MSTRG.2689.3"	2.66253973123567	-0.590998424278879	0.0732891134643363	1
"MSTRG.10164.3"	2.17787323512743	2.87451773182711	0.07338608051998	1
"MSTRG.160.1"	-1.16618507009505	3.93281319815603	0.0734554092384014	1
"MSTRG.21816.7"	-6.42907052672999	-1.26509847840487	0.0734649567883916	1
"MSTRG.19229.8"	-3.79699472881405	0.588925475216898	0.0736256544425708	1
"MSTRG.5047.10"	-5.24857751835325	-2.01821117658199	0.0736323965623679	1
"MSTRG.11163.4"	0.753438145829857	7.15135556492976	0.0737268564688589	1
"MSTRG.18381.6"	1.18316594817835	9.56256281225453	0.0737509446993878	1
"MSTRG.19790.21"	-3.02340927663647	0.497427519522754	0.0738101409236072	1
"MSTRG.6323.3"	-0.94589577811492	4.51260528211902	0.0738230603436578	1
"KWMTBOMO05607.mrna1"	-5.25043415705731	-2.01720807159196	0.0743017270419298	1
"MSTRG.22058.5"	5.24246358006614	-2.01754551058865	0.0743101113546072	1
"MSTRG.9789.1"	-1.3387795021733	2.85379452439122	0.0743640941594523	1
"MSTRG.4889.2"	-5.23014218946343	-2.03313998818394	0.0743737947861847	1
"MSTRG.3715.3"	-1.06003193921042	3.98929037322871	0.0745047341214531	1
"MSTRG.20463.3"	-5.24477543410393	-2.02542901233435	0.0745189500069948	1
"KWMTBOMO12374.mrna1"	5.30500485372082	-1.98281715525462	0.0745447657063937	1
"MSTRG.20923.18"	5.24295977055454	-2.0178939124439	0.0745778317816468	1
"MSTRG.17018.1"	0.779927093511319	6.85497406858948	0.0747463514265644	1
"MSTRG.4614.1"	-5.26180614499166	-2.01544573303951	0.0747952261876491	1
"MSTRG.6526.1"	4.6152882838907	-2.32927428842893	0.0748886939958688	1
"KWMTBOMO04917.mrna1"	0.7701412916136	6.20394975290636	0.0750300356466895	1
"MSTRG.21522.1"	5.25124971735293	-2.01473960608157	0.0750747519190614	1
"MSTRG.4201.1"	0.881288099215383	5.77759113587813	0.075163837470865	1
"MSTRG.8378.4"	2.48798319360303	-0.294886276302064	0.0753709427368275	1
"MSTRG.12332.15"	-0.943789749612556	13.0802799663637	0.0754130600898726	1
"KWMTBOMO11401.mrna1"	-6.35610440521161	-1.30609177159557	0.0754283606374653	1
"MSTRG.4190.10"	-6.35764527384824	-1.3063692430154	0.0754555323996781	1
"MSTRG.18703.1"	-1.11391739824924	4.65178312756325	0.0755173726190028	1
"MSTRG.6019.3"	-6.35503079986637	-1.30826590481374	0.0755394286396185	1
"KWMTBOMO05541.mrna1"	5.24483682372319	-2.01832648006914	0.0755707399933995	1
"MSTRG.18378.4"	5.26815783995922	-2.00510649114803	0.0755727962278368	1
"MSTRG.2480.27"	-6.34908478221004	-1.31257653183486	0.0756012056061124	1
"MSTRG.15800.1"	-1.26065859903853	3.49428346133218	0.0756910407658387	1
"KWMTBOMO11078.mrna1"	-6.34254840563589	-1.31730928304846	0.0757165715099804	1
"KWMTBOMO01625.mrna1"	6.38443089259186	-1.28477321875695	0.0757322055139561	1
"MSTRG.14404.4"	1.47053340446897	2.82482818884471	0.0757375399734597	1
"MSTRG.1993.6"	-5.29507081346772	-1.99638693010085	0.0757759331219351	1
"KWMTBOMO05084.mrna1"	-6.33569781925821	-1.32226293973566	0.0758906405899622	1
"MSTRG.14660.3"	-5.29790029490053	-1.99475441676543	0.0759097758409792	1
"MSTRG.20293.1"	-4.64882927582759	-2.31950015767589	0.0759272994815709	1
"KWMTBOMO12165.mrna1"	-6.3326165478429	-1.32448908198736	0.075927795012007	1
"MSTRG.14561.4"	-1.09906693819512	6.11201573050299	0.0759690445880868	1
"MSTRG.2133.18"	-6.31771739418925	-1.33382936851213	0.0760117069099492	1
"MSTRG.14039.6"	-6.31757502728051	-1.33393183484583	0.0760174213051587	1
"MSTRG.4231.2"	-1.37355025886212	2.87669905124395	0.0760246015002557	1
"MSTRG.8967.3"	-1.73299221993294	3.54228046750551	0.0760403125982451	1
"MSTRG.14752.3"	-6.32486033905334	-1.33008672786964	0.0760598160265294	1
"MSTRG.19957.4"	-6.32476483450436	-1.33015554580211	0.0760729623329163	1
"MSTRG.13513.12"	4.59863814370624	-2.33683689261259	0.0761085148991184	1
"MSTRG.11689.2"	1.33328036812319	4.51460833488456	0.0761473625674389	1
"KWMTBOMO13536.mrna1"	6.36984789265989	-1.29738324910836	0.07616498656815	1
"MSTRG.3302.5"	6.36798455861531	-1.29873800398902	0.0761993499916914	1
"MSTRG.2477.6"	-1.80301602673262	1.64947335456258	0.0762009322790868	1
"MSTRG.20643.2"	-0.784154412540004	6.96623539312733	0.0765001398687063	1
"MSTRG.16871.1"	-5.26702098750335	-2.01381969568888	0.0766400932337944	1
"KWMTBOMO07632.mrna1"	-6.36806312228322	-1.30984827393773	0.0766602739014224	1
"MSTRG.21425.3"	5.29429902504185	-1.98844433376684	0.07674061827907	1
"MSTRG.8032.2"	-3.61802594335599	-1.84688756499062	0.076765680757228	1
"KWMTBOMO09597.mrna1"	2.32580532568107	1.19957407694444	0.077036870161074	1
"KWMTBOMO15112.mrna1"	5.28736783756461	-1.99286185484136	0.0770464562179946	1
"MSTRG.5634.1"	1.59395387227516	2.59369929128877	0.0771902810815943	1
"MSTRG.18286.7"	2.55104578333442	0.0210515558968452	0.07723382116669	1
"KWMTBOMO12901.mrna1"	-4.41095916533089	-2.42166319277822	0.0773729987367169	1
"KWMTBOMO00272.mrna1"	-5.2951248178685	-1.99851035484007	0.077607430075564	1
"MSTRG.2021.7"	2.24850601353315	1.63652990197804	0.0777387682513531	1
"MSTRG.6879.5"	-2.57894339945526	-0.681524225118856	0.0778279592628887	1
"MSTRG.20151.2"	-1.90937747449042	1.22356930381127	0.0779819496132555	1
"MSTRG.5771.9"	2.48162945663277	0.629634098486028	0.0780516571222628	1
"MSTRG.20480.1"	-2.11648040797059	2.56510680565229	0.0781284947197402	1
"KWMTBOMO15058.mrna1"	-0.918535389709069	4.96033991512662	0.078128709771612	1
"MSTRG.2477.2"	1.0980667803098	13.3778094137836	0.0781579501707533	1
"MSTRG.21639.9"	-6.29592447964246	-1.34948853507041	0.078225432590466	1
"KWMTBOMO11651.mrna1"	-6.29909909844635	-1.34721150945115	0.0782510908327998	1
"MSTRG.6807.5"	-6.30907931810712	-1.34145168853377	0.0783210121682639	1
"KWMTBOMO07006.mrna1"	-4.49051783946602	-2.3887308280255	0.0783456798408811	1
"MSTRG.4818.1"	-5.3275354134754	-1.9821435404587	0.0784496513786771	1
"MSTRG.16369.7"	6.35711883814964	-1.30462673056723	0.0784632202720205	1
"MSTRG.14305.3"	-1.30970295851196	2.86154024709891	0.0785085052543079	1
"MSTRG.10247.1"	4.45924859716268	-2.3964336550683	0.0785247249759289	1
"MSTRG.16015.11"	6.34398562442613	-1.31146100161152	0.0785954397602462	1
"MSTRG.4153.1"	1.15105270144143	3.65657120278685	0.078633582425579	1
"MSTRG.8009.2"	4.41466176674667	-2.41481076901559	0.0787009122494273	1
"MSTRG.13969.3"	2.7651620565405	-0.676739416195901	0.0787406772941595	1
"KWMTBOMO10554.mrna1"	6.33530408158837	-1.3204105007092	0.0788878314633408	1
"MSTRG.19256.3"	6.33347120389724	-1.3217336556173	0.0789144096632117	1
"KWMTBOMO13751.mrna1"	6.33641024160288	-1.32162133812911	0.0789497880469325	1
"KWMTBOMO02880.mrna1"	0.803463563235003	6.69984407574317	0.0789768362120177	1
"MSTRG.2056.5"	6.32441432005769	-1.32557865059017	0.0790393372295641	1
"MSTRG.19482.3"	-6.3573358534404	-1.31766302239284	0.0790620387911122	1
"MSTRG.5284.1"	-0.777716215170251	6.45360953879502	0.0791575609366128	1
"MSTRG.5028.2"	-1.32885802663747	2.75020555104527	0.079312182712805	1
"MSTRG.19501.5"	2.95395531265556	1.17126425083241	0.0794612115190091	1
"MSTRG.7909.1"	1.9987312948332	0.40053280550758	0.0795581592987293	1
"KWMTBOMO07530.mrna1"	-5.10678037372329	-2.09448987171676	0.0796048831562501	1
"MSTRG.12553.4"	3.22234467255156	0.821025470833412	0.0797943442279422	1
"MSTRG.20151.8"	-2.15944933864905	2.11699327030719	0.0798489310590601	1
"MSTRG.11312.17"	-5.28099707900766	-2.00703752239804	0.0802662571726156	1
"MSTRG.14214.2"	-2.25558770505641	1.428951519694	0.0802797508954731	1
"MSTRG.19522.3"	2.8290413693693	2.02577079034172	0.0803991427573104	1
"MSTRG.21385.4"	3.87316375040972	-0.626602525970823	0.0804808766272593	1
"MSTRG.19548.1"	1.58484408268394	3.88498344812279	0.0807217139505293	1
"KWMTBOMO02413.mrna1"	-2.9745804008656	0.613949748897599	0.080823327393016	1
"KWMTBOMO01677.mrna1"	-6.26481693391553	-1.37172250579433	0.0809552125522148	1
"KWMTBOMO01492.mrna1"	5.10919822054683	-2.08932308270696	0.0809578618202594	1
"MSTRG.17660.4"	5.13014863482055	-2.0800847206064	0.0809725148867497	1
"MSTRG.20963.4"	5.14553979409865	-2.07074132676265	0.0810262197035356	1
"KWMTBOMO02645.mrna1"	5.38512836038894	-1.93958948025232	0.0810683560223014	1
"MSTRG.8916.3"	5.11330540340524	-2.08901634852287	0.0810779921002813	1
"MSTRG.12345.10"	2.05351014787475	0.700351064398203	0.0810792257737338	1
"MSTRG.10271.3"	-5.1246061193819	-2.08993118273008	0.0812454818097612	1
"MSTRG.17061.5"	-5.10598618276295	-2.09994872141777	0.0813248005959779	1
"MSTRG.10169.2"	-5.11533257842281	-2.09399168340956	0.0813259973384263	1
"MSTRG.9278.4"	-6.25245876017497	-1.3805155458669	0.0813409975156372	1
"MSTRG.21494.6"	-6.25707232501104	-1.37865425423229	0.0813505441775921	1
