"logFC"	"logCPM"	"PValue"	"FDR"
"KWMTBOMO05609.mrna1"	-1.34131427176412	3.04124753616238	0.0750389020868722	0.439934190015757
"KWMTBOMO10509.mrna1"	0.674488626716527	9.7123691319837	0.075043047053072	0.439934190015757
"MSTRG.2482.1"	-1.26807114566573	2.51370316274052	0.0750488766156174	0.439934190015757
"MSTRG.19168.9"	-6.28626846023123	-1.40677532770968	0.0750492443820643	0.439934190015757
"KWMTBOMO08825.mrna1"	5.96677712058078	-1.59723818643768	0.0750826521675839	0.440034550994568
"MSTRG.16697.1"	-6.16386095381799	-1.44067888907236	0.0750858342690943	0.440034550994568
"KWMTBOMO01137.mrna1"	-0.759098967567097	4.9692325656556	0.0750918286489775	0.440034550994568
"MSTRG.5343.1"	4.69077952692504	-2.35518500257256	0.0751177656771152	0.440136790913052
"MSTRG.2275.1"	0.808074747085866	4.60221785919084	0.0751780980707633	0.440440517378527
"MSTRG.21359.1"	6.23958456890194	-1.48315290663027	0.0751929102239682	0.440477519179795
"MSTRG.5821.4"	6.22704232618201	-1.49213542067049	0.0752205441350485	0.440589613557035
"MSTRG.21103.1"	-1.53859598161873	1.74255244892743	0.0752368992542775	0.44063562675548
"KWMTBOMO06663.mrna1"	-2.94796595822673	-0.369260022656313	0.0752599672334473	0.440720939939412
"KWMTBOMO01068.mrna1"	0.669462839084004	9.52957462289361	0.0752722115620215	0.440742857918442
"MSTRG.2491.2"	0.74988120232984	5.06071434133803	0.0753024460339504	0.440870097090694
"MSTRG.20102.1"	-0.734755881153554	5.41603141008751	0.0753135779764682	0.440885481372407
"MSTRG.21760.1"	-2.81060358899432	1.10263443647308	0.0753334363475491	0.440951940901658
"MSTRG.10411.2"	-6.1410749080979	-1.45641684096925	0.0753708637949904	0.441121211528978
"MSTRG.12735.1"	-1.04374623468182	3.15111801726743	0.0755472078571306	0.442103386041
"MSTRG.18454.1"	-3.99756296340257	-1.53553616056277	0.0755654084936357	0.442159985613494
"KWMTBOMO06760.mrna1"	0.632881698154816	7.25892092618467	0.0756085633370101	0.44236257184072
"MSTRG.13173.2"	-6.2411335039604	-1.43901791200765	0.0756461943499072	0.442532797752453
"KWMTBOMO04711.mrna1"	-1.79858030087459	1.04321105199215	0.0756660320168385	0.442598905319752
"KWMTBOMO09230.mrna1"	0.654203659115288	10.4721419148089	0.0756789866555902	0.442624741108502
"MSTRG.2791.3"	-6.15939832076744	-1.45950358171765	0.0756949556430125	0.442668199142775
"KWMTBOMO09949.mrna1"	-3.01223407662839	-1.94160369033606	0.0757151552164098	0.442736385279081
"MSTRG.5851.6"	6.20321341228178	-1.50916193270917	0.0757486077645444	0.442882042668014
"MSTRG.8983.1"	3.24743261401092	-1.17994908756108	0.0758088198095577	0.443184105253372
"MSTRG.21863.3"	2.82003169251391	1.48817467841305	0.0758208858443543	0.443204666233945
"KWMTBOMO05372.mrna1"	-0.890064511663685	4.02521084017267	0.0758348035434887	0.443236045107676
"KWMTBOMO03439.mrna1"	-6.14983444989845	-1.46613388637411	0.0758650233465369	0.443362688012007
"MSTRG.5874.1"	4.50619006788577	-2.43283245587109	0.0758783289709354	0.443370695430693
"MSTRG.17949.8"	-4.78867640500169	-2.28086087960128	0.0758834978792998	0.443370695430693
"MSTRG.20298.5"	3.11166987280593	0.404141976422043	0.0758976144726227	0.44340320341494
"KWMTBOMO01784.mrna1"	-2.21940286701955	2.76081167467359	0.0759163103236485	0.443462453646074
"KWMTBOMO04127.mrna1"	5.141080670854	-2.14034509220109	0.0759388672527797	0.443518773058225
"MSTRG.2087.3"	5.02449587653114	-2.19116005246666	0.07594306171398	0.443518773058225
"MSTRG.20586.14"	-6.14408505419305	-1.47011362152228	0.0759579493504331	0.443551495088626
"MSTRG.1468.2"	-0.875410748166838	4.13315945475962	0.0759657759946745	0.443551495088626
"MSTRG.10303.1"	-6.14374582871131	-1.4703480721918	0.0759823822396149	0.443566377845996
"MSTRG.14511.1"	-2.95074352195057	-1.31930089000274	0.0759854368314005	0.443566377845996
"MSTRG.15885.1"	-0.844286239007345	4.29305906581413	0.0761137546983549	0.444265411486919
"MSTRG.21414.5"	2.34491544580434	0.463709623340467	0.0762100202191315	0.44477684781289
"MSTRG.12590.2"	0.931753114274382	4.11489443028436	0.0762185351150534	0.44477684781289
"MSTRG.3107.5"	-5.11035242325163	-2.09844930022474	0.07623547129458	0.444825609265606
"MSTRG.5228.1"	-3.14099098852448	-1.44365568358416	0.0762737036141014	0.444993239121534
"MSTRG.18671.4"	1.14906818179691	3.16369087779726	0.0762868940136245	0.444993239121534
"MSTRG.7769.2"	5.10562710006179	-2.14302834018558	0.0762915780647395	0.444993239121534
"MSTRG.4135.1"	-5.13473184871966	-2.10853411585222	0.0762985340846655	0.444993239121534
"MSTRG.21959.6"	-5.11722252051797	-2.09468048396549	0.0763602621444682	0.445285104268052
"KWMTBOMO00237.mrna1"	0.707970227277404	5.90423909942802	0.0763657554934562	0.445285104268052
"MSTRG.20835.2"	5.11112248665547	-2.14651873123846	0.0764613334017982	0.445792274803129
"MSTRG.16159.2"	0.780572531638709	4.69354234660064	0.0764811016545085	0.445857388178869
"KWMTBOMO10776.mrna1"	-2.75880048526675	1.50445639397235	0.0765054714370308	0.445949309164604
"KWMTBOMO11812.mrna1"	-0.650590660472681	8.29409707703874	0.0765325862344553	0.446057208336466
"MSTRG.14068.1"	1.06441786449804	3.15850867120614	0.0765424452310716	0.446064522045239
"KWMTBOMO03256.mrna1"	-5.19474071093875	-2.06742919136882	0.0765593401956772	0.44611283283854
"KWMTBOMO01325.mrna1"	-1.51797891843331	1.6008706956459	0.0765827144052009	0.446198883221941
"MSTRG.8979.2"	6.0470629732957	-1.58044196728937	0.0765976210652587	0.446227805549793
"MSTRG.8056.3"	6.06352942059931	-1.56915536832754	0.0766048930307497	0.446227805549793
"KWMTBOMO09312.mrna1"	-0.775682511367925	5.17355529189299	0.0766202898003737	0.446233321181267
"KWMTBOMO02950.mrna1"	-4.55960952984957	-2.37522309489286	0.0766245575214872	0.446233321181267
"MSTRG.6234.1"	-2.3900927548439	-1.18519396297135	0.0766316621043693	0.446233321181267
"MSTRG.17824.4"	0.848416543551242	4.81052005858244	0.0766497138264431	0.446288310186915
"MSTRG.1975.3"	6.04972095812561	-1.57862298547003	0.0766594691629894	0.44629498706534
"MSTRG.19621.2"	0.73941855746914	5.08222173669748	0.0766845917998	0.446391117524931
"MSTRG.7500.5"	-2.71185424725257	2.17805015326969	0.0767014718627262	0.446439250676919
"MSTRG.18107.1"	4.52729861140727	-2.42031200736405	0.0767729575909026	0.446789721187315
"KWMTBOMO00927.mrna1"	0.714414291754861	5.50419927407118	0.076784904576823	0.446789721187315
"KWMTBOMO09300.mrna1"	0.630715361797616	10.6626784003206	0.0767875396057129	0.446789721187315
"MSTRG.2063.3"	6.03128107828362	-1.59122017922773	0.0768490779793933	0.447097604049567
"MSTRG.1222.2"	-2.22450001776068	2.73216896752622	0.0768667599456979	0.447150295765801
"KWMTBOMO09052.mrna1"	-0.68053433762716	6.02021078539278	0.0769384000861262	0.447514528147602
"MSTRG.6623.1"	-0.814486748828713	4.52670408910934	0.0769466370369717	0.447514528147602
"KWMTBOMO00429.mrna1"	1.52897674077709	1.69964132111688	0.0769576740627077	0.447528513340769
"MSTRG.1829.1"	1.26781885963496	3.00016171350713	0.0769916291799323	0.447675754999465
"MSTRG.10889.1"	-1.12058718756958	2.93370018489147	0.077057357000944	0.448007688572383
"KWMTBOMO06507.mrna1"	-4.24712024182433	-0.455364786108416	0.077091510194834	0.448155994957477
"MSTRG.4880.2"	1.86058614882675	0.669594803222284	0.0771303991531165	0.448331795413726
"KWMTBOMO13212.mrna1"	-5.18427731876473	-2.06274635892188	0.0771723778545794	0.448480980475161
"MSTRG.10507.2"	-0.805896095670056	4.49905760305722	0.0771733662561756	0.448480980475161
"MSTRG.16949.3"	-2.43670234038073	0.615818881119045	0.0771946603548394	0.44850565020719
"MSTRG.1625.13"	0.997278937614958	3.97656767307027	0.0771949138128341	0.44850565020719
"MSTRG.18752.1"	-0.696549966918243	5.78393948659215	0.0772237245909128	0.448622764899898
"MSTRG.18915.2"	-4.69047707038482	0.766439153174998	0.0772616170554256	0.448774205363264
"MSTRG.16470.1"	-3.38748598761949	-1.96267628357681	0.0772671056280017	0.448774205363264
"MSTRG.4140.2"	3.1754959295001	-0.840556200381224	0.0773584433440684	0.449254371937553
"MSTRG.7259.1"	0.696247080674817	5.61951636840276	0.0773734944589335	0.449291450855118
"MSTRG.21849.5"	-4.49455417294175	-2.40469244182088	0.0773989477017347	0.449388917650468
"KWMTBOMO15138.mrna1"	2.86807961484687	-1.93026241109661	0.0774631660918152	0.449681253036241
"KWMTBOMO03015.mrna1"	-4.49682408687299	-2.40116008374509	0.0774714457434778	0.449681253036241
"KWMTBOMO03513.mrna1"	-0.706947132769601	5.56902160463536	0.0774753187917309	0.449681253036241
"MSTRG.21010.7"	-5.32460977532895	-2.01084808426515	0.0775119659676305	0.449843596961812
"KWMTBOMO02956.mrna1"	2.22175977641933	1.82442622794399	0.0775258766962981	0.449873967491178
"MSTRG.6624.1"	2.75023925571259	-1.70177927814811	0.077541807763116	0.449916053706013
"MSTRG.8318.1"	1.82309412276351	0.77686545879497	0.0775534898142959	0.449933479458655
"MSTRG.9559.1"	3.13932405161108	-0.790896789571175	0.0775780416934876	0.450005038026558
"KWMTBOMO07968.mrna1"	4.63505406001585	-2.36890700498419	0.0775831844199096	0.450005038026558
"MSTRG.2458.2"	0.937937247678885	3.75152828316848	0.07766323690283	0.450418972005081
"MSTRG.18838.4"	-4.4552625788724	-2.41837772695706	0.077702154084255	0.450594270043628
"MSTRG.12723.2"	1.5707522641794	1.51333427951417	0.0777656815795037	0.450912227952825
"MSTRG.3118.7"	2.32681934323457	-0.796700274049455	0.0778076167708019	0.451104929126446
"MSTRG.6839.1"	0.708518469436369	5.46785655892384	0.0778838806409125	0.451470654472105
"KWMTBOMO16851.mrna1"	1.87725788651086	0.775710164506907	0.077895014987772	0.451470654472105
"MSTRG.17973.1"	2.70841004507228	-1.17457935531128	0.0778968231825507	0.451470654472105
"KWMTBOMO04454.mrna1"	4.21432818730941	-1.60223302871096	0.0779259557213595	0.451577983983514
"MSTRG.16439.10"	3.18799369580928	-2.00718909930785	0.0779362686370347	0.451577983983514
"MSTRG.8054.5"	-0.819742331384882	4.58472599096096	0.0779414733075726	0.451577983983514
"MSTRG.6289.8"	-3.71697132126521	0.310071267971654	0.0779702473993824	0.451694215658306
"MSTRG.7394.8"	0.729598383585147	5.1445349385221	0.0779811777416307	0.45170706119099
"MSTRG.8488.1"	-2.11586085194007	-0.328314796332475	0.0779976744296742	0.451752143387063
"MSTRG.11287.6"	-2.65429561713396	-0.117155458406405	0.078034308473153	0.451913835363457
"KWMTBOMO05511.mrna1"	-1.1314849446627	2.95674877407789	0.078109444002948	0.4522984368865
"MSTRG.6953.1"	1.22280866348093	2.60889494623784	0.0781284229193501	0.452357809851225
"MSTRG.10002.1"	-4.45405694579418	-2.41912180662099	0.0781730846004471	0.452565854264766
"MSTRG.9069.1"	-1.30380733169179	2.29136350752784	0.0781955679451989	0.452644164708492
"MSTRG.9436.1"	-4.45396019636649	-2.41864275052212	0.0782076907042171	0.452644164708492
"KWMTBOMO15681.mrna1"	-6.13451597202837	-1.46093774363596	0.0782189099041001	0.452644164708492
"KWMTBOMO00821.mrna1"	-2.28908777653441	-0.727306374882494	0.0782215356291762	0.452644164708492
"MSTRG.21697.2"	-6.13417322903191	-1.46117299588943	0.0782399692873474	0.452700304437941
"KWMTBOMO08953.mrna1"	-6.1306649798453	-1.46358661819479	0.0782779813187566	0.452869700424986
"KWMTBOMO14458.mrna1"	-0.736574331143355	5.14017954029602	0.0782892945142902	0.452884612308006
"MSTRG.5518.2"	1.41234570916963	1.96505221638428	0.0783113973400855	0.452961929298455
"MSTRG.6092.3"	2.38319037553237	0.198081932869099	0.0783523732339637	0.45314838080861
"MSTRG.2646.1"	0.810725773734014	4.58069557374146	0.0784537115884001	0.453641996741709
"KWMTBOMO10185.mrna1"	-6.12516521588888	-1.46736257868862	0.078455373239274	0.453641996741709
"MSTRG.15876.10"	-5.05059980661898	-2.13282874068971	0.0784639736277396	0.453641996741709
"MSTRG.10520.2"	-0.876622706042157	4.07323896319244	0.0784853833496624	0.453663733976423
"MSTRG.2986.1"	-1.7884917460594	0.851520710377614	0.0784912281890477	0.453663733976423
"KWMTBOMO03915.mrna1"	-3.12791205221812	-1.63845135353701	0.0784986969450922	0.453663733976423
"MSTRG.1717.5"	6.19183478847877	-1.51724731636459	0.0785061759682801	0.453663733976423
"KWMTBOMO06873.mrna1"	-6.09883750491501	-1.48540921107621	0.0785189969808449	0.453663733976423
"KWMTBOMO05098.mrna1"	6.18185921225833	-1.52431792045027	0.0785202377364436	0.453663733976423
"MSTRG.13234.5"	6.18014114819556	-1.52553485473372	0.0785357559718387	0.453702830047697
"MSTRG.1453.6"	-6.09150697954989	-1.4904154540385	0.0785733981300027	0.453869713565875
"KWMTBOMO13601.mrna1"	6.17174318419003	-1.53147479420106	0.0785833050581598	0.453870484349563
"MSTRG.4875.2"	-5.13230728336236	-2.09092895665571	0.0785910409892565	0.453870484349563
"MSTRG.10402.2"	-5.04682369005906	-2.13482482731232	0.0786014969180239	0.453874439479252
"MSTRG.12498.2"	-6.21586064228829	-1.45694342773648	0.078609235423957	0.453874439479252
"MSTRG.16104.4"	6.17039266377859	-1.53243160122362	0.0786345229507916	0.453969885672371
"MSTRG.8001.11"	-6.08152695143452	-1.49721908800566	0.0786463287013676	0.453987486790447
"KWMTBOMO02482.mrna1"	3.43625015822747	-1.53885544041223	0.0786768115661726	0.454112885997004
"KWMTBOMO04937.mrna1"	-1.17879766619865	3.04086130327602	0.078685885315372	0.454114700256577
"KWMTBOMO06247.mrna1"	5.05040391601951	-2.16917490895303	0.0787245133900086	0.454287060071039
"MSTRG.19827.3"	5.17410943431289	-2.13561054355795	0.0787530626147767	0.454401227060419
"MSTRG.18897.3"	-1.58868587455581	1.65932902044927	0.0787621768333338	0.454403242106668
"MSTRG.18473.1"	-0.932324825352971	3.73706936685359	0.0788016783211239	0.454578503172776
"MSTRG.11304.1"	-1.39941316970748	2.4669493361624	0.078810091748489	0.454578503172776
"MSTRG.21034.1"	1.43028507959635	1.90087402821938	0.0788568307545178	0.454797494360492
"KWMTBOMO09358.mrna1"	-4.54897272771609	-2.37812239874484	0.078885251292502	0.454896258143312
"MSTRG.19405.168"	2.68580420945955	-0.857686299402848	0.0788915042911583	0.454896258143312
"KWMTBOMO08151.mrna1"	-0.955274473673777	3.57603901277092	0.0789309389364078	0.455073027944861
"MSTRG.17480.2"	-6.19672018669176	-1.47045891755513	0.0789491548832705	0.455103928529093
"MSTRG.19050.3"	-6.10999863102627	-1.49361674691486	0.0789620257593344	0.455103928529093
"MSTRG.5260.5"	5.93454395899198	-1.61871764844953	0.0789697496070512	0.455103928529093
"MSTRG.2110.3"	-5.00407948595519	-2.17423203157944	0.0789714125542063	0.455103928529093
"MSTRG.21630.1"	5.92199637576357	-1.62704697457557	0.0790071705094473	0.455146672754482
"KWMTBOMO09067.mrna1"	-6.13446758492702	-1.4767602492166	0.0790111910873642	0.455146672754482
"MSTRG.2829.22"	-0.663442598253586	6.35737668470092	0.0790127735588658	0.455146672754482
"MSTRG.8470.7"	5.91254379935214	-1.6333078556971	0.0790139470090531	0.455146672754482
"MSTRG.20875.4"	2.0411306542345	3.52665907244087	0.0790720976848238	0.455431036581971
"MSTRG.7003.6"	-6.18893146257052	-1.47594284916762	0.0790811397744447	0.455432518254447
"KWMTBOMO02155.mrna1"	-5.03977588244378	-2.15080509547192	0.0791975330987604	0.456052172435748
"MSTRG.9085.1"	-1.7789579407257	0.872293420964306	0.0792490774970601	0.456298303496234
"MSTRG.10341.1"	1.83396969602066	0.73935298542208	0.0793696085267097	0.456941545236003
"MSTRG.4073.1"	-2.28797337509036	-0.708296673682116	0.0793923607998093	0.457021781139742
"KWMTBOMO12377.mrna1"	-5.07302698707902	-2.1370505840367	0.0794075893033019	0.457058693488518
"KWMTBOMO00790.mrna1"	3.35957857697895	-2.02570576993326	0.0794191034083155	0.457074220470393
"KWMTBOMO11021.mrna1"	0.655170718738958	8.37271179855041	0.079549538798218	0.457774085904764
"KWMTBOMO03554.mrna1"	-3.42210842097489	-1.94182249382991	0.0795868099730255	0.457937734676089
"MSTRG.20804.4"	2.8936787398335	-1.58558423785707	0.0796121566996912	0.45803274217979
"MSTRG.14791.4"	-0.70061703201852	5.81458096616795	0.0796964871286085	0.458467041967205
"MSTRG.9308.7"	5.16197663433753	-2.13711071228239	0.0797298586508659	0.45860812848517
"MSTRG.10090.1"	0.822302157137646	4.44123969092609	0.0797692872595613	0.458784020345844
"MSTRG.19575.4"	-2.86280075689252	-0.000490175990859948	0.0798189203119997	0.459018556376594
"MSTRG.5601.7"	2.26905751712011	-0.798228942803038	0.0798379182894416	0.459076885301633
"KWMTBOMO11615.mrna1"	2.20657929452681	1.82486159542491	0.0798617300229403	0.459162877850648
"MSTRG.20966.1"	-4.67438989354152	-2.32269656827811	0.0798737701588412	0.459181178348282
"MSTRG.19763.1"	-1.74110978693084	1.07722687739745	0.0799133598375598	0.459357835021467
"KWMTBOMO01255.mrna1"	1.11997494538088	3.03479679476622	0.0799381316977536	0.459449286209162
"MSTRG.11000.2"	3.0055084601222	-1.78247448003542	0.0799548979352555	0.459494709417742
"KWMTBOMO02618.mrna1"	-2.42720035921035	-0.761475789536412	0.0799657465549929	0.459506118227721
"MSTRG.13411.3"	5.06051847465991	-2.18812679969367	0.0799900743772689	0.459575419133521
"MSTRG.21816.5"	-2.84549647524878	-0.241919929991092	0.0799955361815654	0.459575419133521
"KWMTBOMO16073.mrna1"	-4.44339343088474	-2.42714173578949	0.0800902808621362	0.460068745787892
"KWMTBOMO08463.mrna1"	-2.6957464265266	-0.893368200655471	0.0801041721598161	0.46009756229574
"MSTRG.10407.1"	6.02251318763504	-1.59719137451799	0.0801208004159708	0.460142091056295
"MSTRG.19131.2"	6.0217011810946	-1.59774379055013	0.0801480516315382	0.460229798813
"KWMTBOMO04384.mrna1"	-2.81768499423458	-1.76099448747975	0.0801538270062029	0.460229798813
"MSTRG.616.7"	-4.48179197163214	-2.40724515700478	0.080179303289948	0.460258826747355
"MSTRG.7897.2"	-1.90273083861544	0.478322383598734	0.0801815017959223	0.460258826747355
"KWMTBOMO04797.mrna1"	4.93931599383914	-2.22527136516594	0.0801876977491402	0.460258826747355
"MSTRG.7191.2"	6.01198911177337	-1.60434282621142	0.0801943942674779	0.460258826747355
"MSTRG.8377.3"	4.92911097591698	-2.23067025328215	0.0802582300674693	0.460574210912974
"MSTRG.13599.2"	6.00461060800693	-1.60934648438478	0.0802917133375328	0.460715361876891
"MSTRG.17392.2"	6.00303436899174	-1.61041428831866	0.080308397455902	0.46073591051322
"KWMTBOMO14470.mrna1"	-0.769353681220608	4.69624091921168	0.080313068751962	0.46073591051322
"MSTRG.6937.1"	0.814488609848411	4.61753350620313	0.0803695067871275	0.460957434065373
"KWMTBOMO16180.mrna1"	1.86760157995229	0.533869059803333	0.0803732355418344	0.460957434065373
"MSTRG.722.4"	-2.24157337632184	1.04561199521913	0.0803856384709438	0.460957434065373
"MSTRG.19243.2"	-1.3638981220842	2.18936998510189	0.0803872492213999	0.460957434065373
"MSTRG.20722.2"	-2.60023137033557	0.252461736092814	0.0804646396693153	0.461333710091476
"MSTRG.14458.1"	1.54869134691639	1.63981517991728	0.0804706660563088	0.461333710091476
"MSTRG.16744.4"	3.04470847979578	1.38074782577118	0.0804896695421895	0.461391634019873
"MSTRG.21294.1"	-2.86065634606985	-1.24467525174339	0.080523641946634	0.461535342116014
"MSTRG.14883.7"	5.99643681382691	-1.6148796284432	0.0805420559295762	0.461589852482536
"MSTRG.8619.1"	-1.2703274646734	3.46790579601586	0.0806000831717018	0.461871350930754
"MSTRG.17424.1"	1.12398990791639	2.89634291946286	0.0806396977803285	0.462047286917061
"KWMTBOMO11257.mrna1"	0.711758955036513	5.34932783957465	0.0806918228511151	0.462294858224153
"MSTRG.10832.1"	0.975265971872487	3.44212673344689	0.0807131269852524	0.462365816828336
"MSTRG.2024.2"	-0.835511418041477	4.32442742836305	0.0807330103858923	0.462428621968381
"MSTRG.14845.4"	1.94358942555411	3.7096736885093	0.0807505397145398	0.462477930890509
"MSTRG.20350.1"	-1.10310284255738	2.93665255729319	0.0807668968944886	0.462520516480832
"MSTRG.17684.2"	0.96271442258478	3.93742636682793	0.080785229705965	0.462574405085746
"MSTRG.21647.1"	-0.803831478258444	5.11382541482936	0.0807958786516765	0.462584289004844
"MSTRG.2035.1"	-1.84637918743459	0.732655596373253	0.0808145145297984	0.46263989363608
"MSTRG.14835.2"	-5.07760710453494	-2.12425970140589	0.0808418845673925	0.462720001796168
"MSTRG.545.2"	-3.04138887634548	-0.417242559807507	0.0808463587421578	0.462720001796168
"KWMTBOMO00264.mrna1"	-2.34145634567989	0.498580001438629	0.0808710735958545	0.462810361897548
"MSTRG.13349.2"	-2.10771712470109	0.504526123865459	0.0808822005058443	0.462822949318376
"MSTRG.9799.10"	0.67612047426099	6.21342139746494	0.0808937632177869	0.462838027425199
"KWMTBOMO08578.mrna1"	-0.621088191179297	7.28139548322164	0.0809036359019698	0.462843433686363
"MSTRG.18653.2"	-2.2920401499699	-0.49929153937356	0.0809271127394266	0.462914114175916
"KWMTBOMO04396.mrna1"	5.15982395561718	-2.12826225293681	0.0809338489456726	0.462914114175916
"KWMTBOMO01614.mrna1"	-4.56431594634221	-2.37154740122265	0.0809584883929446	0.463003961804239
"KWMTBOMO10527.mrna1"	0.86985648448245	4.1247405989516	0.0809829936108808	0.463093022034954
"MSTRG.7738.3"	1.33569514441901	2.2772750384581	0.0809967534046166	0.463120622781024
"KWMTBOMO02651.mrna1"	0.712124903872585	5.82376904440715	0.0810398912536302	0.463292946909816
"KWMTBOMO05382.mrna1"	2.71335791601936	-1.50488364072001	0.0810447646842414	0.463292946909816
"KWMTBOMO01891.mrna1"	-3.22146093897397	-1.98972778776573	0.0810844866387564	0.463468912989311
"MSTRG.1819.2"	0.724663566261017	5.46476865096757	0.0811957222042254	0.464047016803263
"MSTRG.6095.1"	-1.66243159445738	1.16992087410548	0.081203528662292	0.464047016803263
"MSTRG.907.2"	-5.28705944545821	-2.0070784863903	0.0813311562620726	0.464725133262937
"MSTRG.4060.1"	2.13681007613197	-0.060468425466838	0.0814661111545983	0.465444963697139
"MSTRG.13513.8"	-0.82845418887099	4.73890829808521	0.0815014648258257	0.465550636166601
"MSTRG.2459.4"	0.672291828984299	6.1337154842634	0.0815025668624129	0.465550636166601
"MSTRG.2911.4"	6.11942238176642	-1.56820991788167	0.0815452162382112	0.465742937692804
"MSTRG.16060.19"	6.12199650370832	-1.56641443232584	0.0815682828813909	0.465755056169104
"MSTRG.18562.12"	6.10783237946201	-1.57628859355247	0.081571454637453	0.465755056169104
"MSTRG.2959.1"	6.09297183610505	-1.58661299194881	0.0815742898754983	0.465755056169104
"MSTRG.13950.1"	-1.70294544716702	1.07874421272147	0.0815923985005559	0.465807148492932
"MSTRG.5495.1"	1.50832455879318	1.64018195208227	0.0816141346973687	0.465879936700692
"MSTRG.20399.1"	-1.96084075191222	0.385361582102365	0.0816411905000806	0.465953187163438
"KWMTBOMO00841.mrna1"	-3.56779656451331	-0.284177288565267	0.0816468538084514	0.465953187163438
"MSTRG.6341.4"	-1.17525330657894	3.51959547929606	0.0816539302389876	0.465953187163438
"MSTRG.2634.3"	0.672176397223798	5.85553355397856	0.0816732908598415	0.466012372666384
"MSTRG.17074.9"	1.34022217596434	2.2449683082239	0.0816911089869467	0.466062744933452
"MSTRG.19405.79"	3.27995676806423	-1.42334343578769	0.0817603717521996	0.466327818414231
"MSTRG.14493.10"	6.08845220951583	-1.5897571595577	0.0817605364319056	0.466327818414231
"MSTRG.6587.1"	6.08845276914608	-1.5897571595577	0.0817668932078484	0.466327818414231
"MSTRG.18755.1"	-3.19149231792417	-2.00431802757438	0.081773550859398	0.466327818414231
"MSTRG.14791.30"	0.912548475096855	4.4956884436964	0.0817890206683433	0.466356302636155
"MSTRG.21772.4"	-6.1687252129055	-1.49010874626916	0.0817965368491514	0.466356302636155
"KWMTBOMO08997.mrna1"	2.79885244108348	-1.57802429098738	0.0818333849178664	0.466515084044089
"KWMTBOMO13124.mrna1"	-2.74101684515662	-1.24385117599288	0.0819183089969533	0.46694787172392
"MSTRG.6142.1"	0.894876153498484	4.27536283452042	0.0819510629146956	0.46706422642293
"MSTRG.16450.1"	0.707226346330796	5.40993340047956	0.0819567399218678	0.46706422642293
"MSTRG.17183.6"	-6.15571179459242	-1.49921104373908	0.082005443861652	0.467290418346848
"MSTRG.21816.3"	-6.06932469767575	-1.5055124758944	0.0820162683337567	0.467300736259693
"KWMTBOMO14894.mrna1"	-1.92160342921651	0.449233834474109	0.0820660852776009	0.467493220106155
"KWMTBOMO07369.mrna1"	-0.947689106887594	3.579136350648	0.0820680862640302	0.467493220106155
"MSTRG.9639.2"	0.790336459033929	4.61067374406588	0.0820843700032491	0.467534607127932
"MSTRG.6381.3"	5.07038317623659	-2.14643100990841	0.0820949130703273	0.467543291036469
"KWMTBOMO04026.mrna1"	1.04293546850555	3.48378477524884	0.082104763033879	0.467548026138553
"MSTRG.21428.1"	3.54152220825961	-1.56551210808435	0.0821156997903131	0.467558948295354
"KWMTBOMO12911.mrna1"	-6.06457584112362	-1.50873413759122	0.0821249544252015	0.467560291265728
"MSTRG.11858.2"	-3.40061964665156	-1.96521578709603	0.0821683285039551	0.467743282671201
"KWMTBOMO10116.mrna1"	-1.14404051930635	3.35786712233895	0.0821751406857107	0.467743282671201
"MSTRG.6687.3"	-6.04070962972166	-1.52489344897816	0.0822272943969728	0.467953491969182
"MSTRG.20526.1"	-6.03440741960894	-1.52914795422936	0.0822319951985745	0.467953491969182
"MSTRG.19857.1"	-4.58715000789318	-2.36037289138084	0.0822418382004662	0.467953491969182
"KWMTBOMO11155.mrna1"	-2.59889739681451	-0.762122413799037	0.0822481765874503	0.467953491969182
"KWMTBOMO02801.mrna1"	3.441544178197	-0.260507819001753	0.0823038455059247	0.46821883710783
"MSTRG.15032.1"	2.51563260090356	-1.27471519717595	0.082316619218769	0.468240124002484
"KWMTBOMO12189.mrna1"	-0.64540214210709	7.11551062949971	0.0823482092869947	0.468368427215103
"KWMTBOMO10340.mrna1"	1.02152799811462	3.46202128188845	0.0823850443229227	0.468430140368638
"MSTRG.15055.3"	-6.14071293514333	-1.50967720773855	0.0823940861543723	0.468430140368638
"KWMTBOMO01278.mrna1"	-1.75092391936862	1.5515639632655	0.0823949306764963	0.468430140368638
"MSTRG.8188.3"	5.13312587960791	-2.14699544938971	0.0823952018598771	0.468430140368638
"MSTRG.21641.1"	-2.68326056929932	2.34607811774998	0.0824548728685212	0.468717979618722
"MSTRG.19799.1"	-1.32912625719473	2.15751786926392	0.0824749452271157	0.468780680343094
"MSTRG.9792.4"	4.92959905683439	-2.23203844871361	0.0825369811005577	0.469018834767593
"MSTRG.3242.1"	-1.35106829178859	2.22785700708568	0.0825426124309078	0.469018834767593
"KWMTBOMO04977.mrna1"	1.67713113032525	1.09137714191755	0.0825439856570707	0.469018834767593
"MSTRG.18563.1"	-2.48009750290064	-1.4065824886514	0.0825602359788852	0.469059760422284
"KWMTBOMO06175.mrna1"	-2.99596199623841	-1.88565138370397	0.0826482136432899	0.469508145946644
"MSTRG.10845.2"	-6.05874116358168	-1.52864201729306	0.08266153455125	0.469532369424834
"MSTRG.16698.3"	-2.29121969257684	-1.22108441431703	0.0826872045513928	0.469626724973472
