"logFC"	"logCPM"	"PValue"	"FDR"
"KWMTBOMO16333.mrna1"	3.74410217810505	7.75212900648988	1.12220130436849e-11	5.51452912060435e-10
"MSTRG.19243.1"	-4.7662985874808	4.35468727280968	1.13221607179372e-11	5.5584732774623e-10
"KWMTBOMO15031.mrna1"	-7.40736657437571	2.83228414764515	1.19038196855773e-11	5.83850259185795e-10
"KWMTBOMO03769.mrna1"	-8.81780662341632	11.2738823488289	1.25308417565645e-11	6.14023089967462e-10
"MSTRG.21056.2"	-5.99710059344446	3.32869495416642	1.29039569752326e-11	6.31709009883837e-10
"MSTRG.21889.3"	-4.21645613750545	4.53185568380491	1.29198140560643e-11	6.31888603875982e-10
"MSTRG.19027.1"	3.60838478595986	5.49610247164569	1.35761518748023e-11	6.63363281475378e-10
"MSTRG.19729.1"	3.58949101175065	5.67794992472232	1.37791281746093e-11	6.72647214648086e-10
"MSTRG.19155.1"	4.9924296175381	4.0645340990241	1.37964083114011e-11	6.72857192933175e-10
"MSTRG.396.1"	11.1231019011163	2.93283805125872	1.43315522603089e-11	6.9829949608195e-10
"MSTRG.10438.2"	-7.60832932910777	3.36096687500519	1.44073088069782e-11	7.01331559136309e-10
"KWMTBOMO16224.mrna1"	-6.49763002653251	4.48004701290272	1.48318812392414e-11	7.21321969123819e-10
"KWMTBOMO11491.mrna1"	-9.12317184667191	2.6297924899499	1.49687447846231e-11	7.2729581618483e-10
"MSTRG.4303.1"	-7.72339803138495	3.32629241245518	1.50601918528927e-11	7.31053863510781e-10
"MSTRG.9117.1"	-4.14917627735042	4.62221155009226	1.5572351953726e-11	7.55208084506097e-10
"MSTRG.17184.3"	3.0497368527281	8.2732795076055	1.59569126208783e-11	7.73134785985228e-10
"MSTRG.19959.1"	-10.7181019723569	2.5291004031144	1.60560365462029e-11	7.77211113599251e-10
"MSTRG.8392.1"	-10.7193352169666	2.53036633269522	1.64102271728123e-11	7.93615118768759e-10
"MSTRG.9781.1"	-7.6406957694311	2.7994857148728	1.66224695469194e-11	8.03130185201252e-10
"KWMTBOMO12067.mrna1"	-3.08661721735204	10.2652683333999	1.6710237618341e-11	8.06619039895391e-10
"MSTRG.18989.2"	-3.15740611970145	6.61053101138935	1.73746415622966e-11	8.37910272106179e-10
"KWMTBOMO13100.mrna1"	4.10993349131637	4.77760959297929	1.91635963018622e-11	9.23325579068257e-10
"MSTRG.7548.1"	-4.34719291484079	4.51101084600049	1.94868951598728e-11	9.38030738879557e-10
"KWMTBOMO10925.mrna1"	-5.40065739554346	4.05546307545447	1.97352189542567e-11	9.49102927871549e-10
"KWMTBOMO16120.mrna1"	-8.28437488657832	2.78272072180288	1.99024399800095e-11	9.56257827510316e-10
"MSTRG.3586.2"	10.7244585912745	2.54113784076817	2.00896215368339e-11	9.64357638272294e-10
"KWMTBOMO01843.mrna1"	-9.85721452368572	8.92302663281008	2.07538244421351e-11	9.95319630484378e-10
"KWMTBOMO10555.mrna1"	3.57010320070252	5.54235323509208	2.09547673431381e-11	1.00402772954742e-09
"MSTRG.4065.2"	3.0762009109447	8.71065793017339	2.11832103601448e-11	1.01403617239241e-09
"KWMTBOMO09262.mrna1"	-3.49629284802684	6.34660716407084	2.13055888054915e-11	1.01879096087928e-09
"KWMTBOMO13985.mrna1"	-3.21881289041543	8.40518464295048	2.13218407992211e-11	1.01879096087928e-09
"KWMTBOMO03172.mrna1"	4.18286284725231	5.34657826681125	2.17290727080216e-11	1.03729310902575e-09
"KWMTBOMO03698.mrna1"	3.12769306883605	9.62204047761029	2.17859435163305e-11	1.03905121409119e-09
"MSTRG.4148.1"	-3.22513148639026	6.23584370606349	2.26418984092774e-11	1.07888229708839e-09
"KWMTBOMO01694.mrna1"	-4.36527892713841	4.4073110300552	2.27139331027448e-11	1.08132087589128e-09
"MSTRG.6323.3"	4.62503288526262	4.55169387919492	2.29865430405867e-11	1.09329481729645e-09
"KWMTBOMO15665.mrna1"	8.99639845035028	3.70479430254081	2.42157964103459e-11	1.15070534674754e-09
"KWMTBOMO14316.mrna1"	8.57610861732778	3.27392554638418	2.52654209331659e-11	1.19948279985176e-09
"MSTRG.1323.4"	4.88378305954003	4.22763481286791	2.53554149297803e-11	1.20265395810119e-09
"KWMTBOMO07699.mrna1"	-9.02977964239015	7.40980031409104	2.63185990682033e-11	1.24719847485637e-09
"MSTRG.13477.1"	10.9949659811135	2.80657626261102	2.69603418990792e-11	1.27644292700819e-09
"MSTRG.1304.2"	5.596837963053	3.81453682742156	2.70601892860977e-11	1.28000127113062e-09
"MSTRG.60.1"	3.71866771984627	5.21860149525193	2.72661741873036e-11	1.28856906872596e-09
"MSTRG.11494.1"	3.68550453760258	5.71735822894762	2.74979075346443e-11	1.29833699482565e-09
"KWMTBOMO05407.mrna1"	-10.7038241609565	2.51513578903981	2.81739524897161e-11	1.32904660502671e-09
"MSTRG.2829.32"	-10.9358491388911	2.74346776703026	2.85330792816717e-11	1.34476402654519e-09
"MSTRG.14236.3"	-11.201225240994	3.0057416007367	2.95801302014173e-11	1.39284531338063e-09
"KWMTBOMO05182.mrna1"	11.3911907271122	3.19701214127262	3.00539762622768e-11	1.41387322265446e-09
"MSTRG.21154.11"	-3.64616627676968	5.37687326551993	3.0531675903094e-11	1.43504412859846e-09
"MSTRG.11471.1"	6.39737105382471	3.6586445924407	3.06156149878132e-11	1.43768598533804e-09
"MSTRG.3699.2"	-10.6578359099895	2.46990856086013	3.11289659601647e-11	1.46046966721522e-09
"MSTRG.21823.3"	10.6396429017005	2.45804123784082	3.13736774921565e-11	1.47061985734708e-09
"MSTRG.19532.1"	-4.39580669396554	4.52834451346704	3.19522191355072e-11	1.49638563382304e-09
"MSTRG.20350.1"	-5.6170281882302	4.05423364994704	3.22221143824337e-11	1.50766342592826e-09
"KWMTBOMO07088.mrna1"	3.96659950341633	4.86537306665808	3.30012688529771e-11	1.54272748525238e-09
"MSTRG.8289.14"	3.19693926189708	6.27682500898646	3.3372226751382e-11	1.55866337970441e-09
"MSTRG.6587.4"	-10.6657543781788	2.47762935346734	3.34287726716766e-11	1.55989906536249e-09
"KWMTBOMO09043.mrna1"	10.9095535326112	2.722776999234	3.39053369165024e-11	1.58071437208834e-09
"KWMTBOMO05216.mrna1"	-3.36381575530927	9.41776927607128	3.40393018099036e-11	1.58553416328017e-09
"MSTRG.17529.1"	-8.26684427593029	5.85651000510236	3.40738293561572e-11	1.58571771571926e-09
"MSTRG.10042.1"	-3.54788523379853	5.57284988790252	3.44233298879565e-11	1.60054591155276e-09
"KWMTBOMO07359.mrna1"	7.30542409578303	4.13128586432812	3.50036149915136e-11	1.62606846953857e-09
"MSTRG.20459.2"	-6.57311086990643	3.42664201664296	3.66409552290941e-11	1.70060612528373e-09
"MSTRG.6161.10"	-3.04660744811629	8.23023034548381	3.6702324952381e-11	1.70193079830616e-09
"KWMTBOMO05297.mrna1"	10.7469781583812	2.56322770021522	3.74771187145467e-11	1.73630586730853e-09
"MSTRG.9792.4"	10.600846941566	2.42003155888784	3.8878826307443e-11	1.79963838594354e-09
"MSTRG.12079.6"	10.6212431113485	2.44000495485657	4.06847814538866e-11	1.88155318904e-09
"KWMTBOMO01267.mrna1"	11.4023224942244	14.6909570102097	4.14422778219784e-11	1.91487701348024e-09
"MSTRG.14992.1"	3.52320568876278	5.61373372684998	4.19209884477575e-11	1.93527141949875e-09
"MSTRG.9766.2"	-6.65856299233482	3.24172652186882	4.23896198791951e-11	1.95516464715045e-09
"MSTRG.8115.11"	10.7377638978689	2.55413849056396	4.76770261569957e-11	2.19708450405078e-09
"MSTRG.18422.4"	3.25408839021266	7.17093457663004	5.06014441215513e-11	2.32977856802272e-09
"KWMTBOMO07577.mrna1"	8.09710633564049	2.81899381076787	5.2499060995193e-11	2.41500338879662e-09
"MSTRG.9517.18"	-10.6715218287352	2.4832272534449	5.35809400220717e-11	2.46258570351442e-09
"MSTRG.8351.6"	10.5849362493965	2.4044565137085	5.39503960979977e-11	2.47736969433879e-09
"MSTRG.15799.10"	10.6280740474449	2.44664416060489	5.42828083993672e-11	2.49042799632601e-09
"MSTRG.12735.7"	-3.69410678350555	7.11717716182129	5.43947378984422e-11	2.49335667274e-09
"KWMTBOMO09532.mrna1"	11.0520296820488	2.86267213032063	5.72937524266974e-11	2.62392226771844e-09
"MSTRG.7834.2"	3.15860835207713	7.4082671947526	6.01083006970826e-11	2.75039243869272e-09
"MSTRG.16880.1"	-7.0746676944245	2.74173581503522	6.14445359744834e-11	2.80905562480171e-09
"MSTRG.658.2"	-7.52918333042376	2.69099996413216	6.44922772426566e-11	2.94443776240205e-09
"KWMTBOMO15205.mrna1"	7.11623913735837	3.78023496105644	6.45194394245845e-11	2.94443776240205e-09
"MSTRG.15775.3"	-3.84550088467607	4.86434764890748	6.67700418180069e-11	3.04446726294717e-09
"MSTRG.18301.2"	6.43686569702746	4.12698571408908	6.7993691548471e-11	3.09753686374989e-09
"MSTRG.3636.1"	2.98871223331052	8.05470482559936	6.97682641718214e-11	3.17558921813849e-09
"MSTRG.5693.1"	-3.61187401577406	5.47484989188739	7.00860081837781e-11	3.18725344058913e-09
"KWMTBOMO13511.mrna1"	-8.36543925123992	6.05499549483194	7.04983934869038e-11	3.20319738259558e-09
"KWMTBOMO03602.mrna1"	4.60585222179724	3.89273411941321	7.08831567506333e-11	3.21785945308501e-09
"KWMTBOMO12760.mrna1"	7.79582918917039	3.29214764206162	7.28675991843261e-11	3.30505244489328e-09
"MSTRG.772.1"	-3.81216063773518	5.15493156976329	8.17885999633183e-11	3.70643915026076e-09
"MSTRG.2829.6"	11.6985373637631	3.5011002166533	8.38543986306707e-11	3.79673675826189e-09
"KWMTBOMO13744.mrna1"	-3.999435368503	5.05809496329634	8.58385296728934e-11	3.88318228083055e-09
"KWMTBOMO14065.mrna1"	10.5603929129345	2.3805146481749	8.69243328565998e-11	3.92887374741474e-09
"KWMTBOMO14846.mrna1"	-3.42936046134419	7.26138215750252	8.77264353786578e-11	3.96167385830641e-09
"KWMTBOMO04074.mrna1"	7.77878351142449	3.09122963437325	8.88078153655212e-11	4.00701790425998e-09
"KWMTBOMO03772.mrna1"	-8.46056921312382	10.5413914743932	8.95555139317988e-11	4.03724044240543e-09
"MSTRG.13486.13"	10.8460113451252	2.66043933897503	9.15305601962143e-11	4.12269229561454e-09
"MSTRG.9471.1"	5.20405816398457	3.40056242183305	9.16229123226091e-11	4.12326965585158e-09
"KWMTBOMO15453.mrna1"	11.0917657434676	2.90176526622095	9.44475029450397e-11	4.24669722045073e-09
"MSTRG.9266.9"	5.5948016600663	3.7942301191891	1.00119685720895e-10	4.49783783953929e-09
"KWMTBOMO15391.mrna1"	5.76719603063643	3.74405292129068	1.00566097002561e-10	4.5139810968864e-09
"MSTRG.22058.5"	-10.5621036797788	2.37589629980228	1.00952784116441e-10	4.52741798178949e-09
"MSTRG.11005.2"	-8.08718800623961	2.73805651182428	1.01040676220815e-10	4.52744319560561e-09
"MSTRG.5669.1"	4.34050946981143	4.07371076589264	1.03867083569382e-10	4.65007013254531e-09
"MSTRG.4239.5"	-4.75968893715181	4.07251037039293	1.04085595784511e-10	4.65583221937565e-09
"MSTRG.10733.7"	10.5575780138767	2.37767880742998	1.04666242742559e-10	4.67776898491592e-09
"MSTRG.17132.1"	7.05180843736002	3.00524518452603	1.11379051509646e-10	4.97120721209366e-09
"MSTRG.21854.3"	-7.97717939156247	2.68110395249225	1.11423775253223e-10	4.97120721209366e-09
"KWMTBOMO09750.mrna1"	-10.5320849482682	2.34641468271642	1.15605383055487e-10	5.15333609092484e-09
"KWMTBOMO12312.mrna1"	-10.5139180703209	2.32853921484956	1.17315017322263e-10	5.22505364522171e-09
"KWMTBOMO10388.mrna1"	3.35205314200115	5.48129204176896	1.18199372427712e-10	5.25992280237756e-09
"KWMTBOMO12258.mrna1"	10.6611278220685	2.47895653234178	1.19240810265873e-10	5.29870069034788e-09
"MSTRG.3415.3"	10.5891972317922	2.4086107452168	1.19275190587659e-10	5.29870069034788e-09
"MSTRG.13159.4"	-10.7545695121197	2.56501730848023	1.23098912416596e-10	5.46388434624451e-09
"MSTRG.16619.3"	6.43846847197237	4.93959950833241	1.28545712867736e-10	5.70076594713606e-09
"MSTRG.16832.1"	-10.5799582458519	2.39323497594224	1.32253099751475e-10	5.86016876103909e-09
"MSTRG.20973.3"	3.06371447534851	6.95641838570035	1.35384450608343e-10	5.99379681715485e-09
"MSTRG.8203.2"	-7.55605008540296	4.54606465496439	1.35625932719217e-10	5.99936453068461e-09
"MSTRG.5709.6"	10.5785032362432	2.39824660017063	1.38854959855805e-10	6.13696307229711e-09
"MSTRG.9635.1"	4.12774398725149	4.48378658829418	1.39710837028843e-10	6.16953059973279e-09
"MSTRG.13526.1"	7.72636376213362	3.86010722206868	1.40605922042915e-10	6.2037726097624e-09
"MSTRG.21103.4"	-10.530805574337	2.34505871583313	1.4280770351955e-10	6.29556103194219e-09
"KWMTBOMO08708.mrna1"	2.97235431560791	9.06052016110939	1.45747962138379e-10	6.41972098652507e-09
"MSTRG.21775.1"	3.44193331581494	6.14526481045824	1.4965869798347e-10	6.58638020335913e-09
"MSTRG.13129.6"	5.82617716741082	3.28796080558861	1.5598709827053e-10	6.8590662728067e-09
"KWMTBOMO02924.mrna1"	-8.715971181993	2.47225904712928	1.59797271390977e-10	7.02065249213765e-09
"MSTRG.2064.7"	10.6113987311927	2.43031603761686	1.63044335994344e-10	7.1572459872606e-09
"MSTRG.17664.10"	10.5607994606863	2.38082287449192	1.71055630801106e-10	7.49853874494811e-09
"KWMTBOMO02997.mrna1"	-7.73679222462861	2.54241565325417	1.71108372109516e-10	7.49853874494811e-09
"KWMTBOMO12343.mrna1"	4.82265853896152	3.89870692120384	1.72212277450275e-10	7.54054146947178e-09
"KWMTBOMO16159.mrna1"	-3.18008290264074	8.37656827883358	1.76590768159768e-10	7.72573434068089e-09
"KWMTBOMO05233.mrna1"	-3.62144838771618	5.38883689636396	1.79044719774343e-10	7.82648853900611e-09
"KWMTBOMO01597.mrna1"	-9.0664489111634	2.5725806144422	1.86614417321648e-10	8.15050651828662e-09
"MSTRG.9470.1"	6.55157330432313	3.68989282483926	1.90909079633014e-10	8.32525398003176e-09
"KWMTBOMO14051.mrna1"	-3.83602494027576	4.68568530870012	1.90936615980128e-10	8.32525398003176e-09
"MSTRG.7086.2"	-10.5852211948583	2.39853201610045	1.92060068411987e-10	8.36720178712828e-09
"KWMTBOMO06745.mrna1"	-5.30654894181743	3.24196886429775	1.95449870693067e-10	8.50773102127681e-09
"KWMTBOMO08844.mrna1"	4.06905786819275	5.27055158064298	2.00050753045596e-10	8.70069730716681e-09
"MSTRG.4477.1"	-4.09790206662917	4.9915287950447	2.01423889659467e-10	8.75307519833677e-09
"MSTRG.12009.2"	-10.4733926163112	2.28881421397027	2.02629251691173e-10	8.79808064943509e-09
"KWMTBOMO01844.mrna1"	10.4724940812343	2.29459740342572	2.26481482467895e-10	9.82550585404443e-09
"MSTRG.7195.2"	7.58035268983474	4.82373761849605	2.28261621541363e-10	9.89445421870306e-09
"KWMTBOMO03491.mrna1"	4.84412112652039	3.60199763389308	2.28912154706696e-10	9.91436327189579e-09
"MSTRG.9009.4"	10.5270402989094	2.34780554802401	2.39227546883523e-10	1.03494782560754e-08
"KWMTBOMO09408.mrna1"	-3.3890902578791	5.36291951749154	2.39357761492089e-10	1.03494782560754e-08
"MSTRG.4510.1"	8.52644010426003	3.29223672127406	2.56753173512567e-10	1.10923789786767e-08
"MSTRG.13024.1"	-3.20474337514199	6.62503038137032	2.59599263634697e-10	1.1205998854799e-08
"KWMTBOMO03030.mrna1"	-3.07613753174997	6.54009520697843	2.77211854487106e-10	1.1956317946901e-08
"MSTRG.15284.1"	-7.08163348835423	2.55757368097481	2.81566697405343e-10	1.21340501193559e-08
"MSTRG.7817.1"	-4.53787082547521	4.17769064246768	2.88828160861423e-10	1.24366431424741e-08
"KWMTBOMO05913.mrna1"	-3.30136258552908	5.63546221902299	2.90753318089654e-10	1.25091487715535e-08
"KWMTBOMO13745.mrna1"	7.23219503318765	6.77242402299876	2.97601815564566e-10	1.27931765541574e-08
"KWMTBOMO10120.mrna1"	3.33282165799385	5.28744249559315	3.01154898693817e-10	1.29351892402515e-08
"MSTRG.21962.6"	10.686346642012	2.50374957190418	3.06935168961361e-10	1.31725496394568e-08
"MSTRG.15604.1"	8.27021492990408	6.23654698441715	3.13677732935344e-10	1.34507813966642e-08
"KWMTBOMO05507.mrna1"	3.24582010894157	5.7996406138262	3.14371582494684e-10	1.34693933481586e-08
"KWMTBOMO01504.mrna1"	-5.53920567699626	3.06609975555574	3.23443880772369e-10	1.38466565738084e-08
"MSTRG.14148.11"	-10.5128784320283	2.32735068346305	3.2756880872163e-10	1.40116747116794e-08
"MSTRG.16026.8"	-3.22033732904248	5.80289060156287	3.51967059900484e-10	1.50428922394236e-08
"MSTRG.12604.1"	10.4079567416664	2.23163393865269	3.61635116304613e-10	1.54433684798847e-08
"MSTRG.11629.11"	-4.40493333025016	4.11190586967789	3.65171442581161e-10	1.55815498746791e-08
"KWMTBOMO16112.mrna1"	-4.10802651345079	4.36433889981971	3.65886197065188e-10	1.55992089756995e-08
"KWMTBOMO15653.mrna1"	3.30661825576211	5.56636960392699	3.71690500375379e-10	1.5833648817552e-08
"MSTRG.9890.2"	-4.75598112590686	4.05377213086084	3.72798988604957e-10	1.58678308425671e-08
"MSTRG.13024.22"	-3.59293719808121	5.24347273637737	3.77389058904337e-10	1.60500254149118e-08
"MSTRG.18689.1"	6.72280742209331	2.94259532654551	3.9815541002634e-10	1.69193204278652e-08
"MSTRG.17074.3"	3.8763374080801	4.49549925942437	4.32127961312091e-10	1.83479196546296e-08
"KWMTBOMO16445.mrna1"	-3.48350571576719	8.56252029203896	4.49215902480968e-10	1.90578560002625e-08
"MSTRG.182.2"	3.02285337024628	6.13762849451695	4.53463430078901e-10	1.92223259244321e-08
"KWMTBOMO04271.mrna1"	-3.2840926597254	6.46612646137243	4.61561540504711e-10	1.95496200526027e-08
"MSTRG.12407.2"	-3.42882746106511	7.23284596415662	4.67017398155403e-10	1.9764557528629e-08
"MSTRG.4304.3"	6.3875381752201	3.26375806369615	4.81035681407448e-10	2.03412176437246e-08
"MSTRG.6593.2"	-10.4002751570059	2.21700875890623	5.05232627600925e-10	2.13470049818376e-08
"MSTRG.2249.1"	6.44036761134229	2.74037383489808	5.14234017942839e-10	2.17096369643409e-08
"KWMTBOMO10830.mrna1"	10.8368824236244	4.66899620715306	5.24218827678831e-10	2.21131624762845e-08
"MSTRG.10104.2"	-8.98988703359724	7.90440116929709	5.28177149828725e-10	2.22620227468054e-08
"MSTRG.1822.15"	3.75011353067003	4.91746784095133	5.38727926634474e-10	2.2688279366784e-08
"KWMTBOMO03764.mrna1"	11.0325478456961	2.84377206312043	5.48030065733911e-10	2.30613008911065e-08
"KWMTBOMO14400.mrna1"	2.94300919587925	6.98990181817015	5.60133318971117e-10	2.35514936378099e-08
"KWMTBOMO04446.mrna1"	3.24491498327586	6.05160846872231	5.68162292871152e-10	2.38697226493672e-08
"MSTRG.4440.1"	-5.9386124552332	2.96276282725627	5.70440532114433e-10	2.39460311792782e-08
"MSTRG.18414.1"	5.27663300835759	3.74623885909662	5.82356268474655e-10	2.44264530958993e-08
"MSTRG.19960.2"	-8.01047330999963	5.77540032916374	6.0798991346973e-10	2.54810194696938e-08
"KWMTBOMO10175.mrna1"	3.07817177738106	7.82327004155396	6.10963913755205e-10	2.55849775289266e-08
"MSTRG.4175.6"	4.14261517453284	4.32663137984827	6.18189753516777e-10	2.58666758608315e-08
"KWMTBOMO04269.mrna1"	-8.14829579573642	7.87145089214698	6.20817026032844e-10	2.59556589359845e-08
"MSTRG.12752.2"	7.69417290757725	4.71658739084704	6.3928428503674e-10	2.67062169131021e-08
"MSTRG.12515.9"	6.6141241321333	4.80268454217239	6.40181320855311e-10	2.67221579847841e-08
"KWMTBOMO01155.mrna1"	4.55407276755712	4.53056485483424	6.68359350732279e-10	2.78759081416038e-08
"KWMTBOMO10257.mrna1"	3.09407987362688	6.93600539632689	6.75634650042017e-10	2.81566938602317e-08
"MSTRG.13843.1"	3.5585227779176	4.78419374335872	6.78980149203198e-10	2.82733878515192e-08
"MSTRG.21858.1"	-4.29903403456806	5.49453616142692	6.82190682598558e-10	2.83842789389703e-08
"MSTRG.11110.2"	18.527685075109	10.3154292998834	6.94275038701905e-10	2.88639140588796e-08
"MSTRG.8742.1"	-4.77844202473343	4.18657410539079	6.94916179563832e-10	2.88674194688524e-08
"KWMTBOMO04047.mrna1"	2.88025138865151	8.066206987819	7.07951078881675e-10	2.93803982088283e-08
"MSTRG.20611.2"	-8.58417464024719	6.70615340061085	7.08398390545211e-10	2.93803982088283e-08
"MSTRG.3324.2"	-3.19071176788686	6.07171583307074	7.13112141516869e-10	2.95522563970096e-08
"MSTRG.11914.1"	-7.32114218968482	2.93740261703451	7.24296929565547e-10	2.99917937056443e-08
"MSTRG.3673.1"	3.45090096681591	4.98393263654901	7.38718321187186e-10	3.05409343617171e-08
"KWMTBOMO05348.mrna1"	3.90535819914105	4.90023113462434	7.38736795509388e-10	3.05409343617171e-08
"MSTRG.7541.4"	-3.52820495016141	5.00451578139724	7.81877342374933e-10	3.22986988531822e-08
"KWMTBOMO01975.mrna1"	3.96022542625995	6.49930411778945	7.98567345701358e-10	3.29618844770665e-08
"KWMTBOMO03130.mrna1"	4.90921070515108	3.77881953779082	8.05488836003214e-10	3.32211278638939e-08
"MSTRG.20313.2"	-7.64564955578761	2.69680798987367	8.32841114216471e-10	3.43219251862675e-08
"MSTRG.15874.1"	-5.17009083858336	3.18550659188795	8.33916564027618e-10	3.43389487123779e-08
"MSTRG.18921.2"	-8.61116927723553	2.39203033854763	8.49028193745974e-10	3.4933467181248e-08
"MSTRG.5116.2"	4.51971121592775	3.95285593735368	8.94744519647475e-10	3.67852816273466e-08
"MSTRG.14705.1"	7.55005525852611	3.81639894197267	9.00220703951462e-10	3.69810950514704e-08
"KWMTBOMO06428.mrna1"	10.4575666640617	2.2798590688565	9.09304755391869e-10	3.73246923466197e-08
"MSTRG.105.4"	-10.2983843633812	2.11728381339266	9.20753875904089e-10	3.77647493579871e-08
"MSTRG.5635.1"	3.27156861477886	6.08933735878934	9.24586560861212e-10	3.78919692290339e-08
"MSTRG.18562.6"	-10.4425728093244	2.25874302872494	9.57099624259486e-10	3.91934564142848e-08
"KWMTBOMO13021.mrna1"	-8.78215365025756	2.32930624680962	9.70567200783665e-10	3.97135875218844e-08
"MSTRG.3826.1"	-7.20840214741869	3.23143424089882	9.82731224009525e-10	4.01796016138216e-08
"MSTRG.261.1"	-7.69013937767538	2.69275833689084	1.08700294953181e-09	4.44077966214167e-08
"MSTRG.20303.4"	4.06928286736611	4.25416318716761	1.08906372802003e-09	4.4456953426569e-08
"MSTRG.1468.5"	10.4355589641649	2.25842161050778	1.10167969760726e-09	4.49365700732126e-08
"KWMTBOMO00220.mrna1"	-8.09997326050926	2.36391584857804	1.11336197139937e-09	4.53773778956428e-08
"MSTRG.15530.1"	10.3197912193047	2.14568924797017	1.14111117033128e-09	4.64718196413859e-08
"KWMTBOMO13741.mrna1"	6.73788931655253	3.2501731900382	1.16859161824153e-09	4.7553606958003e-08
"MSTRG.11898.1"	3.23059549650722	5.25314565025125	1.19656681425799e-09	4.86538143933938e-08
"MSTRG.1448.1"	10.8842784344282	2.69807240666717	1.20169075524071e-09	4.88238666331852e-08
"KWMTBOMO05877.mrna1"	-3.84512504823887	5.19517980192595	1.20677886849143e-09	4.89921980259993e-08
"MSTRG.15790.1"	4.56141273431342	4.12579908586266	1.21836126718948e-09	4.94237114044635e-08
"KWMTBOMO01973.mrna1"	4.01457232744149	5.72309263114419	1.22509157898426e-09	4.96578754724638e-08
"MSTRG.2659.5"	4.00936298483786	4.34769689896604	1.2327634343519e-09	4.9929808380551e-08
"KWMTBOMO05154.mrna1"	2.80846776203998	7.79988145956997	1.23419531200029e-09	4.99487802966676e-08
"MSTRG.20951.2"	10.2819916893735	2.10887431631461	1.23534571473394e-09	4.99563400069826e-08
"KWMTBOMO16216.mrna1"	10.6948180803485	2.51214229399573	1.29169566794834e-09	5.21943714056477e-08
"MSTRG.4599.4"	-4.48266004778679	3.86027877262165	1.31560208762615e-09	5.31189712062324e-08
"MSTRG.7384.1"	10.2770238200656	2.1040815789967	1.32692546683347e-09	5.35344723556791e-08
"MSTRG.18323.1"	3.37937162851039	4.96991012110967	1.36488931258123e-09	5.50232944262432e-08
"MSTRG.9955.2"	4.03430329444387	4.74477357048567	1.38986839994273e-09	5.59867501617958e-08
"MSTRG.13129.5"	10.3228870484495	2.14875441593346	1.43979752433843e-09	5.79529682098427e-08
"KWMTBOMO02616.mrna1"	-10.2703905006983	2.09001392655752	1.50765158747186e-09	6.06370684633855e-08
"MSTRG.9535.3"	-10.619964068697	2.43234744106393	1.54225746057901e-09	6.19808166889904e-08
"KWMTBOMO13710.mrna1"	-6.23907956464991	4.1327883442896	1.56102349446641e-09	6.26863989338669e-08
"MSTRG.17938.1"	-10.2731252695443	2.09261790084078	1.57120988923353e-09	6.30466209655834e-08
"KWMTBOMO12686.mrna1"	4.86110217523552	3.71952140070502	1.59275176440995e-09	6.3861585245402e-08
"MSTRG.16619.6"	4.91314970218533	3.85778772203032	1.61303953852913e-09	6.46250454373768e-08
"KWMTBOMO06246.mrna1"	10.2451719223044	2.07306225630282	1.73864538342655e-09	6.96035464192915e-08
"KWMTBOMO04633.mrna1"	-2.89300017283459	6.06389365309988	1.75345172710016e-09	7.01421280000413e-08
"MSTRG.7817.6"	-2.92400618664714	6.41480554338308	1.7782329371701e-09	7.10785891763373e-08
"KWMTBOMO09052.mrna1"	2.73673607737665	7.73102148099605	1.78680790463449e-09	7.13663191062911e-08
"KWMTBOMO11643.mrna1"	-7.81673439387372	9.40401087786993	1.80812699037703e-09	7.21622229115599e-08
"MSTRG.4181.1"	-3.47016105261058	4.77615293382121	1.8541909876199e-09	7.3943710285522e-08
"KWMTBOMO07557.mrna1"	-7.08942216431043	3.8456212132466	1.85858834430673e-09	7.40621026394266e-08
"MSTRG.18370.3"	-6.47529330490242	2.84624589575029	1.86442542492942e-09	7.42376400189062e-08
"MSTRG.4302.1"	-7.90865903817565	2.2082379638112	1.87538512844356e-09	7.46167238786641e-08
"MSTRG.12366.2"	2.8461906780576	6.8167478285551	1.88472623167477e-09	7.4930875788892e-08
"MSTRG.21230.1"	6.07783475262499	4.64661368592914	1.92633439131077e-09	7.64694884456935e-08
"MSTRG.4331.3"	-7.31026034935678	4.52281115876779	1.92637678973199e-09	7.64694884456935e-08
"MSTRG.13452.1"	5.50344120916058	2.92909906753304	1.94485811800768e-09	7.71440546380048e-08
"MSTRG.17082.2"	4.36368221770303	3.80149451609689	1.96050840973595e-09	7.77053803409335e-08
"MSTRG.1376.1"	6.02362626448804	3.33664397175634	2.00127348056793e-09	7.92605202850137e-08
"MSTRG.13471.1"	-10.2084109520694	2.02936282501899	2.0343646557165e-09	8.05095930124509e-08
"MSTRG.15713.9"	10.3249374735743	2.15076661947262	2.04683172837189e-09	8.09411878672648e-08
"KWMTBOMO01422.mrna1"	4.55349328372186	3.68213828307288	2.06015632625505e-09	8.13506028927141e-08
"MSTRG.7463.13"	10.4568949137218	2.27934231366833	2.06032331458700e-09	8.13506028927141e-08
"KWMTBOMO07220.mrna1"	10.883276097646	2.69705286791826	2.19629939551439e-09	8.66535384791875e-08
"KWMTBOMO10873.mrna1"	-4.0864929853337	4.88422129809666	2.19903156588199e-09	8.66953562509657e-08
"KWMTBOMO07821.mrna1"	2.78208311995898	7.17479700568629	2.27818948698937e-09	8.97478552993844e-08
